chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],sigma_visit,z_visit[1],sigma_time,z_time[1],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],fleet_time[1],log_lambda_visit[1],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_visit[1],imported_cases_visit[1],imported_cases[1],attribution_share[1],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration,ww_expected_fraction[1],ww_expected_fraction[2],ww_expected_fraction[3],ww_expected_fraction[4],ww_expected_fraction[5],ww_expected_fraction[6],ww_expected_fraction[7]
1.0,179.0,179.0,-448.54365,0.99500981,0.21111834,4.0,15.0,0.0,457.34176,-6.4766227,0.011880701,-0.69801984,0.18257612,0.55270624,0.629966,-0.46815371,-8.95836,0.4006644,1.3866828,-0.50128379,0.76675005,0.30500741,0.078724496,0.070790066,-11.038609,0.026026058,217172.62,8.028177,1.5331464,0.31295564,-6.4849157,-0.29492092,-6.6789256,0.0002242463,0.76535206,0.0015262895,0.0012571279,0.11872323,0.11872323,0.91525444,0.010988069,4.7951323e-06,0.1297161,0.91525444,1.0819062,1.0733559,-254.83381,-12.618633,0.0,1.1215836e-05,1.1215836e-05,1.3769441e-05,1.4020022e-05,1.4168729e-05,1.4275198e-05,1.4358336e-05
1.0,180.0,180.0,-450.46973,0.96673451,0.21111834,4.0,31.0,0.0,460.07333,-6.9133317,0.19263919,1.0769823,0.045087053,-1.2309615,0.18450487,1.522826,-7.5019084,0.69934947,-0.51670226,0.17717273,0.26987455,0.02850647,0.18954156,0.35433175,-11.020411,0.024085635,188065.73,8.6844401,0.75106867,0.74752259,-6.7058627,0.28096883,-6.4803943,0.00038461647,1.2030571,0.0012237166,0.001533206,0.15296062,0.15296062,0.8902541,0.018846207,9.9836232e-06,0.17181681,0.8902541,1.2086954,1.4252279,-254.57647,-12.845262,0.0,1.1732143e-05,1.1732143e-05,1.4281014e-05,1.4521382e-05,1.4663872e-05,1.4765821e-05,1.484539e-05
1.0,181.0,181.0,-450.71071,0.98313363,0.21111834,5.0,31.0,0.0,461.7299,-5.8354344,0.15088553,2.6356305,0.038645537,-0.67806022,0.47312121,1.6250042,-10.231693,0.35625661,-0.30224824,0.089689503,0.25414291,0.70346427,0.020708771,-0.043575579,-11.76222,0.012371601,663569.83,7.7314298,0.5551147,0.50018765,-5.4377559,0.76882397,-4.6951359,3.2334645e-05,1.3079617,0.0043492326,0.0091396252,0.83973813,0.83973813,0.99805372,0.0015843976,5.3151934e-05,0.84137568,0.99805372,1.0209247,0.95736019,-253.01391,-11.123477,0.0,6.5690169e-06,6.5690169e-06,7.411245e-06,7.475069e-06,7.5126589e-06,7.5394441e-06,7.5602866e-06
1.0,182.0,182.0,-447.73326,0.80343258,0.21111834,4.0,29.0,1.0,460.40165,-6.0393883,0.32339137,-0.012453502,0.22214949,-1.1152809,0.24507262,-2.1316748,-7.4326999,0.65343482,0.2452308,-0.94386385,0.68667849,-0.49878947,-0.35202697,-0.058924486,-11.216157,0.080016042,537550.15,10.63447,1.3974751,0.21313895,-6.0434156,-0.52241514,-6.8135899,0.00069440336,0.27627132,0.0023734383,0.0010987415,0.086291825,0.086291825,0.71719084,0.034025765,1.6055597e-06,0.1203192,0.71719084,0.70326116,0.94277796,-254.64348,-11.345107,0.0,4.4543723e-06,4.4543723e-06,8.3188637e-06,8.7931394e-06,9.0830478e-06,9.2945301e-06,9.4619586e-06
1.0,183.0,183.0,-445.43067,0.93007747,0.21111834,5.0,31.0,0.0,454.77118,-8.3558343,0.44606567,-1.1824239,0.70954442,-1.267108,0.069779128,-0.57172818,-9.2128771,0.44437724,0.92478585,-0.26275607,0.21906176,-1.05147,0.33684407,-0.14821212,-10.198384,0.13166242,576115.74,10.199215,0.86016889,0.36137031,-8.883273,-0.039894694,-9.8222371,0.00015044345,0.61073451,0.00013868949,5.4232125e-05,0.005847409,0.005847409,0.44233115,0.007371729,3.8995736e-07,0.013219528,0.44233115,1.4005207,0.8622482,-256.78911,-12.10167,0.0,6.0383872e-06,6.0383872e-06,1.2624144e-05,1.3827067e-05,1.4584081e-05,1.5146453e-05,1.5597668e-05
1.0,184.0,184.0,-446.19601,0.96585594,0.21111834,4.0,31.0,0.0,453.55404,-10.129527,0.87453744,1.1950379,0.17441232,0.11408273,0.39294439,0.79584625,-6.4672376,0.57385466,-0.40598507,-0.66512799,0.075570976,1.226524,-0.40496272,0.28794417,-10.908719,0.15879377,415593.29,6.4231024,1.0655871,0.5861579,-9.0844215,0.31272332,-8.7518007,0.0012306485,0.56414816,0.00011341902,0.00015817623,0.012181796,0.012181796,0.16805827,0.060301776,1.9751236e-06,0.072485547,0.16805827,0.66700168,1.3336828,-254.89806,-12.896848,0.0,2.0400463e-06,2.0400463e-06,6.5023125e-06,7.2584835e-06,7.7410543e-06,8.1028087e-06,8.3950242e-06
1.0,185.0,185.0,-447.53077,0.98795254,0.21111834,4.0,15.0,0.0,453.5791,-8.8402082,0.29326003,-1.1281757,0.15306016,-0.49031543,0.45384644,-0.41952589,-6.8307143,0.43966587,-0.93402774,-0.88561528,0.26348105,0.7679553,-0.26415986,0.46146293,-10.9127,0.10836589,222108.64,5.516593,0.91280053,0.22298628,-9.1710571,-0.19040034,-9.4365052,0.00071632655,0.50496124,0.00010400651,7.9758665e-05,0.0064803702,0.0064803702,0.15584787,0.035100001,1.0141634e-06,0.041581385,0.15584787,0.76785078,1.5863931,-255.45148,-12.534101,0.0,4.0782854e-06,4.0782854e-06,8.4703521e-06,9.1305062e-06,9.540425e-06,9.8424243e-06,1.0083261e-05
1.0,186.0,186.0,-450.73132,0.9737137,0.21111834,5.0,31.0,0.0,462.10852,-5.241245,0.81346653,0.75779661,0.086397266,-1.1682416,0.47189698,-1.258366,-10.603961,0.68217679,-0.80688747,-0.82843066,0.35814802,1.1673497,-1.0064023,0.41082151,-11.627115,0.02270213,118757.02,6.700304,1.3633866,0.14783011,-4.6248029,-0.5938191,-5.3195548,1.4312163e-05,0.66342021,0.0098055879,0.0048949322,0.3150003,0.3150003,0.99774664,0.00070129596,1.0116424e-05,0.31571171,0.99774664,0.36553169,1.5080562,-253.63838,-13.567258,0.0,6.5191732e-06,6.5191732e-06,7.9555035e-06,8.0816655e-06,8.1563947e-06,8.2098356e-06,8.2515294e-06
1.0,187.0,187.0,-455.23522,0.91382227,0.21111834,4.0,15.0,0.0,461.85495,-4.7603026,1.8303893,2.4769597,1.0420831,1.4583711,1.6556936,3.090067,-12.771331,0.01111419,0.75433845,-0.27017683,0.30717001,-1.0097611,0.7173739,-0.41198496,-11.102384,0.00892538,2221501.6,10.276146,0.77832193,0.19269229,-0.22650211,5.1162041,6.4094459,2.8649845e-06,0.55970516,0.79731766,607.55691,82056.573,82056.573,0.99997296,0.00014038424,2.2183712,82058.792,0.99997296,2.0490451,0.66233424,-243.54965,-13.822781,0.0,1.3327171e-05,1.3327171e-05,1.610882e-05,1.6208786e-05,1.626755e-05,1.6309373e-05,1.6341887e-05
1.0,188.0,188.0,-454.59634,0.17659491,0.21111834,4.0,15.0,0.0,468.49286,-6.2536362,0.80238799,2.0975593,0.92760914,1.0449717,0.19908415,0.21167741,-11.839294,0.0078380836,0.39112533,-0.21646354,0.17494866,-0.28215747,0.83769622,-0.63543579,-12.187475,0.0041661559,153594.36,9.4184856,1.1329617,0.30829455,-4.5705798,0.042141617,-3.5591129,7.237547e-06,0.76657203,0.010351956,0.028464064,4.1575621,4.1575621,0.99987769,0.0003546398,0.00015395375,4.1580707,0.99987769,2.3110367,0.5297046,-251.88166,-14.478723,0.0,4.8089208e-06,4.8089208e-06,5.0417486e-06,5.0563288e-06,5.0648773e-06,5.0709513e-06,5.0756677e-06
1.0,189.0,189.0,-452.86587,0.98399045,0.21111834,4.0,15.0,0.0,461.96772,-1.3986612,1.0523428,0.2497951,0.49986275,1.1780867,0.67315221,-0.25169881,-12.147699,0.007016843,1.2216588,-0.65287742,0.25829885,-1.4554893,0.57351424,0.23087613,-11.797615,0.0027539918,156299.97,6.3712135,1.087818,0.54785062,-1.1357911,-0.16943161,-0.71634105,5.3461875e-06,0.35742539,0.32116794,0.48853652,60.348266,60.348266,0.9999784,0.00026196319,0.0010418702,60.349569,0.9999784,1.7744921,1.2597032,-249.04044,-13.02705,0.0,7.2415902e-06,7.2415902e-06,7.5267402e-06,7.5411217e-06,7.5495472e-06,7.5555308e-06,7.5601754e-06
1.0,190.0,190.0,-452.71675,0.95137522,0.21111834,4.0,15.0,0.0,463.19127,-9.33024,0.16051757,-0.45831727,0.48732653,1.5757211,1.0089848,1.3761982,-11.649663,0.0093706013,1.1384543,0.11082217,0.20497795,0.51378793,0.46471345,-0.13623047,-11.898467,0.003958575,658032.36,8.8082698,1.1061583,0.056931451,-9.403808,1.3885631,-7.2473542,8.8155383e-06,1.2412729,8.2409655e-05,0.00071205583,0.08248842,0.08248842,0.99473101,0.00043196138,4.9715303e-06,0.082925353,0.99473101,1.5915581,0.87264149,-255.54997,-11.373094,0.0,6.4388322e-06,6.4388322e-06,6.6311395e-06,6.6493516e-06,6.6600301e-06,6.6676176e-06,6.6735092e-06
1.0,191.0,191.0,-447.85459,0.9585677,0.21111834,5.0,31.0,0.0,460.82273,-2.4083212,0.061992829,0.51308346,0.26865436,-0.24120204,0.75234467,0.9173832,-11.34481,0.53727703,-1.4104544,-0.28032183,0.45644273,-0.56216835,-0.20192045,0.22404652,-11.830871,0.13866611,188323.55,8.3777759,0.97557149,0.045471077,-2.3765137,0.69018836,-1.7511254,5.5449974e-06,0.58454619,0.092873797,0.1735785,14.462685,14.462685,0.99995298,0.00027170487,0.00040835459,14.463365,0.99995298,0.81715993,1.2511292,-250.07427,-15.412328,0.0,1.0713241e-06,1.0713241e-06,6.1437131e-06,6.7635268e-06,7.1546913e-06,7.4458716e-06,7.6798665e-06
1.0,192.0,192.0,-445.14942,0.97817683,0.21111834,4.0,31.0,0.0,454.32985,-5.6316103,0.094687815,0.99193346,0.65180786,0.12503405,1.2744276,0.52644995,-10.255544,0.33300773,-0.91394321,0.14841734,0.77059459,0.82772425,0.0048445012,0.50944992,-10.865267,0.084504861,685029.64,7.0765764,1.0537126,0.13860927,-5.5376863,0.67092236,-4.7852658,2.5935597e-05,2.1951649,0.0039356221,0.0083519038,0.76172672,0.76172672,0.99822856,0.0012708443,8.090062e-05,0.76307847,0.99822856,1.0048563,1.6643754,-253.10441,-12.098276,0.0,5.946243e-06,5.946243e-06,1.3443544e-05,1.4254459e-05,1.4751314e-05,1.511431e-05,1.540202e-05
1.0,193.0,193.0,-445.19282,0.99207411,0.21111834,4.0,31.0,0.0,453.39499,-5.3823124,0.73917608,-0.34031312,0.32596073,0.25218725,0.084014871,-0.17421899,-12.585476,0.23963775,0.97005054,-0.94848153,0.1435052,-0.84673224,0.72142011,-0.25761031,-11.328493,0.086159723,356432.18,10.527222,1.1194454,0.19478614,-5.6338637,-0.014636986,-5.5662976,4.3167176e-06,0.34301126,0.0035747367,0.0038246145,0.51788653,0.51788653,0.99957518,0.00021151916,8.5838448e-06,0.51810663,0.99957518,2.0573528,0.77289636,-253.88659,-11.997209,0.0,3.6571116e-06,3.6571116e-06,8.1257815e-06,8.6258086e-06,8.9324597e-06,9.1566237e-06,9.3343675e-06
1.0,194.0,194.0,-447.11442,0.97694374,0.21111834,4.0,15.0,0.0,456.22019,-5.7270038,0.55037827,-0.33584667,0.37390521,-0.41964228,0.044774645,0.53520971,-9.8840984,0.71695453,0.74838641,-0.1104929,1.0097583,-0.022066865,-0.17266111,0.21525044,-10.598662,0.24553377,3313649.7,9.2101706,0.70757106,0.36224911,-5.9118465,0.023963825,-6.0447892,8.7179672e-05,0.87566201,0.0027071833,0.0023701805,0.19990044,0.19990044,0.97903604,0.0042718039,8.6356443e-06,0.20418088,0.97903604,0.84142272,1.2401724,-254.32924,-13.802236,0.0,8.3918316e-07,8.3918316e-07,6.496257e-06,7.70128e-06,8.5073569e-06,9.1299621e-06,9.6441164e-06
1.0,195.0,195.0,-450.31266,0.96173434,0.21111834,5.0,31.0,0.0,460.56157,-6.7891466,0.87643446,1.8500683,1.5361294,3.2851588,0.75696188,0.15527331,-9.1350873,0.30033802,-0.87522306,-0.7817904,0.089735633,0.052685712,0.18595077,-0.15380968,-10.808282,0.045288273,84440.134,7.4674753,1.4482295,0.0306533,-5.167683,0.11753598,-0.0037179953,8.2893819e-05,0.45975451,0.0056977554,0.99628891,99.213682,99.213682,0.99993686,0.0040617971,0.0022033164,99.219947,0.99993686,1.204363,0.85743519,-248.32853,-14.6634,0.0,1.0821523e-05,1.0821523e-05,2.0887655e-05,2.1553734e-05,2.1953168e-05,2.2241053e-05,2.2466952e-05
1.0,196.0,196.0,-446.27172,0.89062012,0.21111834,4.0,15.0,0.0,465.5374,-6.2363356,1.462046,2.5962906,0.68119597,1.8415001,0.44799339,-0.66157922,-11.059258,0.80321614,0.18272743,0.052477058,0.45035922,0.3217073,0.03547606,0.75610136,-11.928296,0.037407348,573890.11,8.1488963,0.98887373,0.18925157,-2.4404393,-0.29638312,-1.4824,1.8229146e-05,1.2181836,0.087122568,0.22709202,21.009813,21.009813,0.99989865,0.00089322815,0.0012362746,21.011943,0.99989865,1.0361128,2.1299561,-249.80563,-11.822373,0.0,3.9369599e-06,3.9369599e-06,6.3950993e-06,6.5630835e-06,6.6633863e-06,6.7354806e-06,6.7919389e-06
1.0,197.0,197.0,-445.12855,0.99864076,0.21111834,4.0,15.0,0.0,452.43567,-6.1448608,2.2767265,2.3153494,1.1393962,0.078922135,0.28395829,0.1295168,-10.017354,0.43980558,-0.25168204,-0.88283087,0.68417832,-1.1622916,0.036076324,0.40525633,-11.165111,0.032772609,1227366.6,8.5149704,0.92757418,0.43229904,-0.87344343,0.036777368,-0.74674248,3.9943481e-05,0.18673859,0.4175114,0.47390781,43.856788,43.856788,0.99994635,0.0019572306,0.00039559591,43.859141,0.99994635,1.036735,1.4996869,-249.07044,-12.137635,0.0,9.0035628e-06,9.0035628e-06,1.4108154e-05,1.4432301e-05,1.4625356e-05,1.4763895e-05,1.4872258e-05
1.0,198.0,198.0,-449.45896,0.59618145,0.21111834,4.0,15.0,0.0,459.38256,-2.2072892,1.3085636,1.7381099,0.14809563,0.95559651,1.0155675,1.2509748,-10.424908,0.96712063,-0.024270417,-0.75710805,0.32087979,0.10664682,-0.33709134,0.34404444,-12.569912,0.016627317,129448.21,8.6418538,1.0269516,0.58929198,0.067138204,1.2704493,1.4791072,2.8995196e-05,0.48534891,1.0694433,4.3890255,346.65152,346.65152,0.99997246,0.0014207646,0.0081266297,346.66107,0.99997246,0.71384363,1.4106413,-246.85071,-16.849415,0.0,2.7617952e-06,2.7617952e-06,3.5899072e-06,3.6315207e-06,3.6560863e-06,3.6736166e-06,3.6872721e-06
1.0,199.0,199.0,-446.4669,0.95989827,0.21111834,4.0,15.0,0.0,458.80168,-2.4896878,1.2506796,0.98923455,0.4100486,1.8059246,1.1721547,0.38271415,-13.604558,0.6864549,0.051798755,-0.049833699,0.22177323,-0.12388172,-0.4010412,0.0073012869,-10.649142,0.014186478,100325.37,9.7584981,0.88073571,0.43893636,-1.2524724,0.44860018,-0.063355354,1.2795518e-06,0.92560533,0.28579732,0.93860988,72.389483,72.389483,0.99995443,6.2698036e-05,0.0032364077,72.392782,0.99995443,0.66962247,1.007328,-248.38771,-15.845065,0.0,1.9498843e-05,1.9498843e-05,2.3852294e-05,2.4087992e-05,2.4226945e-05,2.432602e-05,2.4403148e-05
1.0,200.0,200.0,-444.20367,0.98435719,0.21111834,5.0,31.0,0.0,450.79764,-7.6268446,0.89092522,1.0840094,0.57748519,-0.89701486,2.0825057,0.63429468,-9.6174867,0.42462437,-0.076568605,-1.1509143,0.5059655,0.032125024,0.36000594,-0.097701825,-10.54203,0.13403699,3658706.1,7.2370627,1.0941302,0.30302858,-6.6610733,1.3209223,-5.8581637,6.4425593e-05,0.32153137,0.0012797721,0.0028564841,0.31192861,0.31192861,0.98996558,0.0031568541,4.8934286e-06,0.31509036,0.98996558,1.4333379,0.90691928,-254.15681,-12.54689,0.0,4.144106e-06,4.144106e-06,1.3423935e-05,1.4730718e-05,1.555338e-05,1.6164795e-05,1.6655555e-05
