chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],sigma_visit,z_visit[1],sigma_time,z_time[1],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],fleet_time[1],log_lambda_visit[1],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_visit[1],imported_cases_visit[1],imported_cases[1],attribution_share[1],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration,conc_expected_log10[1],conc_expected_log10[2],conc_expected_log10[3],conc_expected_log10[4],conc_expected_log10[5],conc_expected_log10[6],conc_expected_log10[7],conc_expected_log10[8],conc_expected_log10[9],conc_expected_log10[10],conc_expected_log10[11],conc_expected_log10[12],conc_expected_log10[13],conc_expected_log10[14],conc_expected_log10[15]
1.0,101.0,101.0,-289.29975,0.98377006,0.19339555,4.0,31.0,0.0,303.19402,-5.8392609,0.3071738,0.59487715,0.047351603,1.7369377,0.11884353,-1.2551323,-7.7024884,0.097723281,0.031368405,-0.60306987,0.79639975,-0.30040022,-0.60231681,-0.24518682,-10.28724,1.544755,217562.56,7.3443362,0.11103694,0.70412845,-5.6565302,-0.14916436,-5.7234478,0.00045308857,0.43071505,0.0034946214,0.0032684226,0.2353158,0.2353158,0.71057663,0.094695511,0.0011504359,0.33116174,0.71057663,0.54754162,0.78255833,-253.91793,0.0,-18.453757,6.6781146,6.6781146,7.0912489,7.1246698,7.1442209,7.158093,7.1688532,7.1270227,7.1344563,7.1361257,7.1377414,7.1393083,7.1408313,7.1423154,7.1437654
1.0,102.0,102.0,-289.50586,0.8914282,0.19339555,5.0,31.0,0.0,304.52783,-6.6144822,0.055796761,-0.61506111,0.25519524,-0.10174782,3.2793804,1.9565258,-13.407427,0.72291916,0.10161302,-0.25218497,0.30250473,0.2976393,-0.34272268,0.28949297,-7.4382452,0.88399157,97626.457,7.1810584,0.0072597695,1.0508156,-6.6488007,6.4161921,-0.25857408,1.6185673e-06,0.85031563,0.001295575,0.77215183,60.855657,60.855657,0.99128089,0.00033828056,0.53493576,61.390931,0.99128089,0.70983503,1.3357501,-249.27598,0.0,-18.043773,7.1374998,7.1374998,7.1817416,7.183927,7.1852054,7.1861124,7.186816,7.1840809,7.184567,7.1845672,7.1845678,7.1845689,7.1845707,7.1845738,7.1845784
1.0,103.0,103.0,-286.00308,0.96928343,0.19339555,4.0,31.0,0.0,297.13584,-3.4262821,0.4198689,-0.62335414,0.049719201,-0.81895582,0.19902024,1.4834082,-12.691592,0.43982053,0.67566168,-0.15483673,0.42315681,-1.1524375,-0.027914363,0.4636534,-8.5958957,1.0780544,91902.487,6.8467666,0.030857541,0.75947539,-3.6880091,0.29522827,-3.4334986,4.141627e-06,0.52597662,0.025021769,0.032273829,2.8996037,2.8996037,0.9942965,0.00086560004,0.015767151,2.9162365,0.9942965,0.97247164,1.5898718,-251.7892,0.0,-17.450847,6.6616214,6.6616214,6.8088791,6.8181681,6.8236018,6.827457,6.8304475,6.818822,6.820888,6.8208891,6.8208909,6.820894,6.8208993,6.8209077,6.8209202
1.0,104.0,104.0,-285.79413,0.73010846,0.19339555,4.0,31.0,0.0,298.17714,-5.5718154,0.30413645,-1.8791725,0.065163366,1.8324017,0.86040969,-0.23249809,-8.9375061,0.63639122,-0.019261783,-0.030825894,0.25404414,-0.36874348,-0.21680459,-0.24994954,-8.8504926,0.91862293,311847.6,7.9544542,0.38249113,0.9749771,-6.1433403,-0.20004361,-6.2239784,0.00012976776,0.8829356,0.0021477376,0.0019813469,0.1640826,0.1640826,0.85121856,0.027121463,0.0015579454,0.19276201,0.85121856,0.80508727,0.77884008,-254.48267,0.0,-21.771158,5.6595074,5.6595074,7.0141011,7.1292185,7.1965639,7.2443479,7.2814132,7.1373243,7.1629324,7.1654557,7.167957,7.1704482,7.1729444,7.1754634,7.1780249
1.0,105.0,105.0,-290.87559,0.98241301,0.19339555,4.0,15.0,0.0,298.22298,-8.1265185,0.8523316,1.6112404,0.016847202,3.3004046,0.88447498,0.23446856,-10.536311,0.19362701,0.68916216,-0.54417606,0.14546875,0.45911776,0.54575626,-0.3644867,-8.8337113,1.394423,68654.187,8.2020401,0.51647529,1.3129636,-6.7532074,0.20738158,-6.4902233,3.0345247e-05,0.62040129,0.0011671301,0.00151821,0.18444483,0.18444483,0.96075115,0.0063421566,0.00119283,0.19197982,0.96075115,1.7259131,0.69455307,-254.79174,0.0,-23.148312,5.1031883,5.1031883,6.9517938,7.1072388,7.1981758,7.2626987,7.3127478,7.1181833,7.1527602,7.1535037,7.1542602,7.1550405,7.1558595,7.1567354,7.157689
1.0,106.0,106.0,-285.54712,0.99859353,0.19339555,4.0,15.0,0.0,298.15124,-5.2077077,1.3077634,0.24569241,0.034928033,1.0005619,0.47361833,-0.29054365,-13.006592,0.68605102,0.13454325,-1.5760168,0.34702587,0.74792597,-0.40923369,-0.35350431,-6.5853374,1.4793603,108885.21,7.1371498,0.20743542,1.2689647,-4.8864002,-0.1376068,-4.9890593,2.4626119e-06,0.26808073,0.007548547,0.0068120695,0.52381189,0.52381189,0.99625953,0.00051468589,0.0014519737,0.52577855,0.99625953,0.66415901,0.70222297,-253.31675,0.0,-20.409129,5.8925373,5.8925373,6.7283194,6.7907595,6.8272857,6.8532017,6.8733039,6.7951551,6.8090424,6.8090531,6.8090664,6.8090843,6.8091093,6.8091447,6.8091943
1.0,107.0,107.0,-290.93219,0.98535111,0.19339555,4.0,15.0,0.0,296.9203,-4.5531,0.49963686,0.9521592,0.0040823046,1.1853182,0.10596994,-0.005794862,-12.519143,0.42375444,0.15473901,-1.7393133,0.52982774,-0.79142651,-0.22364835,-0.31298929,-8.5899502,1.4790077,3129.9059,7.7166045,0.28533224,1.0198366,-4.0773662,-0.00061408119,-4.0731414,3.9037539e-06,0.11548288,0.016952056,0.017023825,1.4058793,1.4058793,0.99822884,0.00081588457,0.0016785695,1.4083737,0.99822884,0.79959626,0.73125774,-252.41154,0.0,-21.505398,6.004611,6.004611,7.2765726,7.362464,7.4127078,7.4483565,7.4760079,7.3685101,7.3876123,7.3876205,7.3876301,7.3876424,7.3876589,7.3876812,7.3877116
1.0,108.0,108.0,-289.40039,0.99657034,0.19339555,4.0,15.0,0.0,296.77327,-7.0160542,0.59567156,0.94622425,0.010425525,2.0929073,0.088329381,0.015377144,-14.652951,0.319517,-0.27075867,-1.5520366,0.39702441,0.17204837,-0.26608164,-0.34986697,-8.8981622,1.4778256,63056.623,7.1971193,0.16622543,1.081975,-6.4524153,0.0013582536,-6.4292374,3.9694708e-07,0.22679037,0.0015767093,0.001613681,0.13101123,0.13101123,0.9970308,8.296194e-05,0.0003071946,0.13140139,0.9970308,0.76637656,0.70478184,-254.74983,0.0,-19.131512,6.1997667,6.1997667,6.7694777,6.819503,6.8487694,6.8695351,6.8856427,6.8230248,6.8341518,6.8341576,6.8341653,6.834176,6.8341915,6.8342141,6.8342462
1.0,109.0,109.0,-287.01394,0.57473785,0.19339555,5.0,31.0,0.0,302.71449,-5.2963863,0.46954625,-0.46786958,0.063837505,-0.88534268,0.34777779,1.515568,-8.1646486,0.76249773,0.3910761,0.14387832,0.2978783,-0.21331475,0.17354883,0.24431981,-5.428627,0.4715616,159562.62,7.43572,0.03527124,0.8351701,-5.5160727,0.52708088,-5.0455099,0.00038339146,1.0836516,0.0040216109,0.0064381766,0.6371206,0.6371206,0.87926568,0.080128816,0.0073559135,0.72460533,0.87926568,1.1895188,1.2767526,-253.31723,0.0,-18.621467,7.2240926,7.2240926,7.3696456,7.3802628,7.3864735,7.3908802,7.3942983,7.3810104,7.3833721,7.3835517,7.3837309,7.3839112,7.3840942,7.3842819,7.3844765
1.0,110.0,110.0,-287.20499,0.98418385,0.19339555,5.0,31.0,0.0,303.93393,-5.3141746,0.51111804,2.6975957,0.81807258,0.4949976,0.92149438,-1.0893625,-12.323453,0.27654841,-1.8409484,-0.18450421,0.42373175,-0.037256164,-1.0772491,0.20444706,-6.8000701,1.8179848,307370.13,7.0285157,0.05319102,0.7062159,-3.9353848,-1.0038414,-4.5342822,2.672319e-06,0.81849268,0.01953818,0.01073461,0.67952552,0.67952552,0.99080056,0.00055851466,0.0057507845,0.68583482,0.99080056,0.340531,1.2268465,-252.86417,0.0,-17.491244,6.7093695,6.7093695,6.9296934,6.9457046,6.9550708,6.9617163,6.966871,6.946832,6.9503934,6.950397,6.9504026,6.9504119,6.9504269,6.9504502,6.9504847
1.0,111.0,111.0,-286.07258,0.99801987,0.19339555,5.0,31.0,0.0,294.83091,-7.5681476,0.15180776,-0.93555697,0.37440113,-0.12738897,2.0924292,1.9510659,-10.759098,0.86073318,1.4630119,-0.90702961,0.54037787,-0.027934123,1.051697,-0.17160706,-7.1395394,1.647626,27118.907,7.5661651,0.16207794,0.94039926,-7.7101724,4.0824673,-3.6753996,7.4864156e-05,0.39767325,0.00044824421,0.025339277,4.288044,4.288044,0.99229632,0.015646609,0.017643577,4.3213342,0.99229632,2.8625045,0.84231009,-252.04412,0.0,-20.445002,6.5936974,6.5936974,7.3947578,7.4435477,7.4720881,7.4923379,7.5080449,7.4469825,7.4578339,7.457861,7.4578912,7.4579267,7.4579706,7.4580265,7.458099
1.0,112.0,112.0,-287.45304,0.62290355,0.19339555,5.0,31.0,0.0,305.62211,-3.8103691,1.7186125,1.7325858,0.2850069,0.58685692,0.43332983,-0.11566012,-12.504015,0.32401854,-1.2652597,-0.013646989,0.41629183,0.55797046,-0.14301014,0.17071301,-7.0289058,1.2040626,708565.2,6.4314361,0.0038725189,0.77481065,-0.83272538,-0.050118979,-0.71558609,2.4633636e-06,1.2443727,0.43486251,0.48890549,41.754143,41.754143,0.98728737,0.00051484299,0.53712499,42.291783,0.98728737,0.86674528,1.1861503,-249.515,0.0,-20.290031,6.408201,6.408201,6.431167,6.4323328,6.4330147,6.4334985,6.4338738,6.4324148,6.4326742,6.4326744,6.4326748,6.4326756,6.4326771,6.4326795,6.4326831
1.0,113.0,113.0,-284.0964,0.93015998,0.19339555,4.0,15.0,0.0,297.41082,-10.864812,0.51154082,0.14724413,0.30176865,-0.91986781,2.0452033,2.2022194,-12.918812,0.41476282,-0.38517207,-0.27892775,0.31788386,-0.50893598,0.58279689,0.19443561,-9.2489169,0.75848749,90531.105,7.2289604,0.10818161,0.75539417,-10.789491,4.5039865,-6.5630917,2.0895388e-06,0.64357914,2.0615014e-05,0.001411515,0.17534363,0.17534363,0.99093524,0.0004367136,0.0011672748,0.17694762,0.99093524,1.7910408,1.2146253,-254.88245,0.0,-17.960038,6.5798707,6.5798707,6.9643556,6.9969149,7.0159626,7.0294776,7.0399609,6.9992074,7.0064499,7.0064638,7.0064811,7.0065042,7.0065364,7.0065818,7.0066451
1.0,114.0,114.0,-280.47971,0.96079116,0.19339555,4.0,31.0,0.0,291.30757,-9.0804251,0.41353144,-0.1621505,0.86451401,0.2185315,0.81282323,0.50636857,-9.957813,0.78082365,-0.4538584,-0.5068814,0.27048381,-0.41130937,0.43423996,-0.30560918,-7.9239956,0.73974716,133751.82,7.4239374,0.11328632,0.79680172,-9.1474794,0.41158814,-8.5469677,3.3225386e-05,0.53894922,0.00010648788,0.00019413287,0.022099921,0.022099921,0.75745421,0.0069441056,0.00013255006,0.029176576,0.75745421,1.5437893,0.73667447,-256.68703,0.0,-17.688239,6.7442195,6.7442195,7.0485021,7.0825539,7.1024858,7.1166312,7.1276047,7.0849524,7.0925305,7.0938906,7.0952169,7.096513,7.0977831,7.0990314,7.1002622
1.0,115.0,115.0,-283.206,0.97865744,0.19339555,4.0,15.0,0.0,286.57317,-3.1997934,0.77077765,-0.21167884,0.28124234,1.2308049,0.358514,-1.0344064,-9.5432523,0.19496304,0.22503269,-0.84487533,0.34406093,-0.15865378,-0.53841501,-0.21876099,-7.6777451,0.72445586,112209.18,7.4910243,0.23669075,1.0981179,-3.3629507,-0.37084919,-3.3876454,7.4898309e-05,0.40678849,0.034632916,0.033788139,2.4839098,2.4839098,0.9895957,0.015653747,0.010461305,2.5100248,0.9895957,0.58367263,0.80351374,-251.73657,0.0,-20.639688,6.0708798,6.0708798,7.1846493,7.2558993,7.2975782,7.3271499,7.3500876,7.2609152,7.2767622,7.2768278,7.2768981,7.2769763,7.2770669,7.2771756,7.2773087
1.0,116.0,116.0,-284.96105,0.9872765,0.19339555,5.0,31.0,0.0,293.1393,-9.5170734,1.1290377,0.81571457,0.53279527,-0.67217548,1.2706721,1.1988451,-13.438272,0.16491382,-0.49597942,-0.3130757,0.26241126,0.070578911,0.62223209,0.38793751,-6.3384563,0.7206227,84515.342,8.2117211,0.333439,0.67010617,-8.5961009,1.5233391,-7.4308937,1.3437241e-06,0.74486298,0.00018482505,0.0005926576,0.075415349,0.075415349,0.98869824,0.00028083834,0.00058123087,0.076277419,0.98869824,1.863082,1.4739377,-255.74271,0.0,-24.217278,6.2110871,6.2110871,7.2740654,7.3743936,7.4330936,7.4747453,7.5070545,7.3814584,7.4037782,7.4038396,7.4039129,7.4040069,7.4041334,7.4043069,7.4045442
1.0,117.0,117.0,-292.54103,0.85873214,0.19339555,4.0,31.0,0.0,300.34532,-10.388133,0.75491758,0.066708392,0.073044808,2.0139922,0.085470646,-2.0651469,-12.392786,0.16391036,-1.1667777,-0.72623831,0.16287772,-0.76736707,-0.63643193,0.38584427,-3.8008446,0.47372298,455615.57,8.0690903,0.32766581,1.0015414,-10.337774,-0.17650944,-10.367172,3.4262896e-06,0.42689154,3.2386337e-05,3.144811e-05,0.0022399055,0.0022399055,0.75502747,0.00071609452,1.0654326e-05,0.0029666544,0.75502747,0.5291772,1.4708556,-258.43312,0.0,-19.377185,6.1030955,6.1030955,6.6601839,6.7573949,6.8146154,6.8553137,6.8869238,6.7642706,6.7860135,6.7899797,6.7938446,6.797618,6.8013101,6.8049319,6.8084943
1.0,118.0,118.0,-292.13624,0.93553377,0.19339555,5.0,31.0,0.0,302.13359,-8.2758416,0.78687908,0.045036264,1.1477564,-0.85073062,0.075513474,1.1392124,-10.480346,0.031291289,-0.65043117,-0.7930003,0.16400755,1.4742032,0.10723716,0.47277889,-7.7504077,0.47769472,3527.7969,8.1104739,0.35923841,0.70167226,-8.2404035,0.086025887,-9.1308092,2.7517206e-05,0.57624645,0.00026377779,0.00010827794,0.010368081,0.010368081,0.64042866,0.0057510961,7.0106088e-05,0.016189283,0.64042866,1.1131982,1.6044466,-257.18567,0.0,-22.05544,5.9550434,5.9550434,6.8101787,6.917995,6.9811452,7.0259737,7.0607552,6.9255928,6.9496013,6.9567585,6.9636108,6.9701898,6.9765254,6.9826455,6.9885763
1.0,119.0,119.0,-287.9003,0.79517689,0.19339555,5.0,31.0,0.0,302.21343,-2.5354242,1.1902687,2.1628478,0.73836989,0.74485038,1.7908126,-0.41426841,-11.806851,0.71815709,-0.20167864,-0.34770043,0.086042711,-0.31176991,-0.48219674,-0.48965181,-6.0478675,0.45689943,184361.52,7.2739689,0.22977345,1.0877173,0.038945703,-0.7418771,-0.15295631,6.4483415e-06,0.68761516,1.039714,0.85816722,64.304078,64.304078,0.99292121,0.0013477034,0.45709284,64.762518,0.99292121,0.61742558,0.61283974,-249.20972,0.0,-21.751826,5.8953282,5.8953282,7.3010925,7.3702611,7.4107222,7.4394298,7.4616974,7.3751309,7.3905157,7.3905222,7.3905363,7.3905636,7.3906116,7.3906896,7.3908083
1.0,120.0,120.0,-284.56359,0.93168728,0.19339555,4.0,15.0,0.0,298.75225,-9.0924518,0.94783303,0.29443184,0.40859602,-0.80027274,0.32607537,-0.27001766,-15.611801,0.54968708,1.1933608,-0.43075998,1.1108606,-0.68367619,-0.38796777,-0.063347433,-7.2339182,1.012269,50424.136,7.4204598,0.13107942,0.85718213,-8.8133796,-0.088046108,-9.228414,3.1971825e-07,0.30415163,0.00014872975,9.8208873e-05,0.0076106216,0.0076106216,0.9882098,6.6821115e-05,2.3980168e-05,0.0077014229,0.9882098,0.67843421,0.93861731,-257.49107,0.0,-17.618611,6.6339833,6.6339833,6.9216894,6.9609662,6.9839873,7.0003338,7.0130185,6.9637352,6.9724863,6.9725355,6.9725865,6.9726407,6.9727,6.9727667,6.9728434
1.0,121.0,121.0,-288.25821,1.0,0.19339555,4.0,15.0,0.0,295.40377,-4.9027808,1.6057062,3.3891369,0.083393923,1.9583096,1.0186412,-0.62112557,-11.585876,0.48885852,1.1871378,-0.95096481,0.053768441,-0.69912012,0.5427643,-0.0058351941,-5.996745,1.1810452,29849.452,7.0501069,0.042970493,0.78437288,0.53917732,-0.63270408,0.069784362,1.6609529e-05,0.37211385,1.7145957,1.0722769,130.03695,130.03695,0.9961415,0.0034713915,0.50021925,130.54064,0.9961415,1.720757,0.9941818,-249.73713,0.0,-17.452469,6.792284,6.792284,7.068321,7.0812564,7.0888231,7.0941918,7.0983561,7.082167,7.085044,7.0850447,7.0850461,7.0850489,7.0850537,7.0850616,7.0850735
1.0,122.0,122.0,-288.20942,0.83257126,0.19339555,4.0,15.0,0.0,297.11447,-8.1201471,1.19144,3.2591938,0.19350183,1.6506959,0.79356381,-1.0841458,-12.807143,0.24573294,1.1236745,-0.59614722,0.057544209,-1.3856521,0.38170013,-0.0026861459,-6.201851,0.61864917,24534.821,7.0571824,0.05696008,0.72717439,-4.2370132,-0.86033887,-4.7779394,3.6128311e-06,0.50870679,0.014450689,0.0084133176,0.9298437,0.9298437,0.99396479,0.0007550817,0.0048907984,0.93548958,0.99396479,1.4647728,0.99731746,-253.11035,0.0,-17.452168,6.7154219,6.7154219,6.9591153,6.9762613,6.9862913,6.9934077,6.9989277,6.9774684,6.9812821,6.9812851,6.9812896,6.9812965,6.9813071,6.9813233,6.9813468
1.0,123.0,123.0,-284.31682,0.89142044,0.19339555,5.0,31.0,0.0,300.55811,-3.6136348,0.37132703,-1.3035856,0.13115423,-0.31807649,0.66703697,1.2278622,-9.9510411,0.59574639,0.086088683,-0.16781604,0.74307491,0.77845845,-0.40712638,-0.078454493,-8.0498666,0.97443831,281111.11,7.5209739,0.099060093,1.0849742,-4.0976914,0.81902949,-3.320379,5.0187021e-05,1.5077778,0.016610979,0.036139134,2.7810336,2.7810336,0.98099516,0.010489087,0.043387943,2.8349107,0.98099516,0.66556007,0.92454413,-251.67352,0.0,-19.77812,6.9266133,6.9266133,7.3975848,7.4274045,7.444848,7.4572244,7.4668245,7.4295045,7.4361383,7.4361598,7.4361884,7.4362296,7.4362904,7.4363795,7.436507
1.0,124.0,124.0,-290.38141,0.95132888,0.19339555,4.0,15.0,0.0,295.85411,-9.1631069,0.033070965,0.72990217,0.99675079,0.57943794,1.1117456,0.46377322,-8.0587612,0.2007764,-1.2537431,-1.1001996,0.10700524,-1.0554082,0.95107753,-0.050892834,-7.1714331,1.6093561,242397.94,7.7640985,0.11766318,1.1016868,-9.1389684,0.51559786,-8.0458153,0.00024592518,0.29726426,0.00010739807,0.00032044007,0.050538811,0.050538811,0.49484328,0.051398362,0.00019377103,0.10213094,0.49484328,2.5884973,0.95038051,-255.78974,0.0,-19.983105,7.0581194,7.0581194,7.4236569,7.459057,7.4797698,7.4944672,7.505868,7.4615495,7.4694245,7.4732902,7.4768854,7.4802465,7.4834036,7.4863816,7.4892017
1.0,125.0,125.0,-286.33679,0.99573203,0.19339555,5.0,31.0,0.0,296.13716,-5.1158475,0.49572398,1.1800768,0.66276408,-0.2483324,0.23909054,1.2448964,-14.727469,0.30932065,1.2611513,0.090917948,0.15245516,0.91125121,-0.860925,0.037688093,-7.0942297,1.1007269,48202.052,6.8446613,0.070741512,0.63372011,-4.5308551,0.29764296,-4.397798,5.9341703e-07,1.2584023,0.010771461,0.012304405,0.82139746,0.82139746,0.98701049,0.00012402416,0.010685946,0.83220743,0.98701049,0.42277084,1.0384073,-252.72957,0.0,-19.930472,6.4202123,6.4202123,6.7190526,6.740347,6.7528037,6.7616419,6.7684975,6.7418465,6.7465836,6.7465876,6.7465959,6.7466116,6.7466391,6.7466835,6.7467509
1.0,126.0,126.0,-282.93043,0.99221377,0.19339555,5.0,31.0,0.0,293.39349,-6.4326014,0.80787276,0.74008173,0.81899507,0.96924626,1.0887185,-0.9012023,-8.0024176,0.16239558,-1.1971638,-1.1169928,0.28642431,-0.83632596,0.57037928,-0.12762687,-7.1353512,1.3547817,338584.85,7.3185571,0.18610587,0.91918813,-5.8347096,-0.98115564,-6.0220573,0.00027552514,0.25755117,0.0029242724,0.0024246762,0.29895139,0.29895139,0.83653322,0.057584754,0.00083327521,0.35736942,0.83653322,1.7689379,0.88018174,-254.23877,0.0,-19.09637,6.2019219,6.2019219,6.9099906,6.9660077,6.9987772,7.022028,7.0400629,6.9699512,6.9824102,6.9838249,6.9852176,6.9865903,6.987946,6.9892875,6.9906181
1.0,127.0,127.0,-284.49061,0.98659678,0.19339555,4.0,15.0,0.0,290.12007,-7.682998,0.93553214,-0.0071438336,0.25578422,0.28386851,0.40358994,0.27957158,-8.2158966,0.48908895,-0.66288389,-1.4986527,0.73861839,-1.526024,0.53460818,-0.45652951,-7.5665488,1.381156,31857.25,7.6397898,0.2144219,0.69217063,-7.6896813,0.11283228,-7.5042399,0.00019546958,0.072381677,0.00045752397,0.0005507443,0.066466429,0.066466429,0.61900207,0.040853141,5.7177568e-05,0.10737675,0.61900207,1.7067794,0.63347831,-255.51656,0.0,-20.209751,6.3532584,6.3532584,7.0375111,7.1020285,7.1397763,7.1665609,7.1873376,7.1065706,7.1209216,7.1255893,7.1300348,7.1342787,7.1383392,7.1422322,7.1459716
1.0,128.0,128.0,-284.89135,0.84228079,0.19339555,5.0,31.0,0.0,294.53367,-5.6967606,0.86357407,0.96463805,0.17529344,1.8069836,0.41107676,1.1681438,-12.180227,0.44258493,0.14991938,0.075510257,0.7648618,0.25139344,0.11619935,0.12699531,-8.0768769,0.46158451,23703.575,7.7781674,0.25538721,0.77487745,-4.8637242,0.48019678,-4.0667751,5.4829106e-06,1.3070746,0.0077216731,0.017132551,1.647727,1.647727,0.98598918,0.0011459283,0.022268135,1.6711411,0.98598918,1.1232198,1.1354117,-252.40784,0.0,-23.321995,6.2458441,6.2458441,7.401924,7.4788016,7.5237725,7.55568,7.5804299,7.4842152,7.5013171,7.5013377,7.5013746,7.5014394,7.501548,7.5017202,7.5019785
1.0,129.0,129.0,-289.41791,0.46623191,0.19339555,5.0,31.0,0.0,300.57252,-2.0469509,0.96622453,-0.17675386,0.099124263,1.0224071,0.098162312,0.59456653,-15.054762,0.28425512,0.85441651,-0.61126212,0.19784346,-0.24736669,0.11280453,0.22166747,-9.1428962,0.33233345,23012.992,6.742321,0.045768297,0.83716505,-2.2177349,0.058364025,-2.0580255,3.6921397e-07,0.51674694,0.1088554,0.12770588,12.261725,12.261725,0.99468027,7.7165719e-05,0.065500801,12.327303,0.99468027,1.1194131,1.2481563,-250.52083,0.0,-18.133323,6.4677112,6.4677112,6.7147848,6.7285624,6.7366218,6.74234,6.7467755,6.7295324,6.7325967,6.7325977,6.7325998,6.7326038,6.732611,6.7326226,6.7326403
1.0,130.0,130.0,-289.28482,0.85711429,0.19339555,4.0,31.0,0.0,300.71544,-2.2853218,0.81960564,-0.8247521,0.10194427,0.40739814,0.054080137,0.27497161,-12.742442,0.14704936,0.22999645,-0.84295688,0.3502198,-0.16069477,0.42246899,0.18594531,-9.7627975,1.9597183,32009.176,6.8064993,0.060469432,1.1366626,-2.9612933,0.014870502,-2.9048909,3.0249353e-06,0.40688065,0.051751943,0.054754765,6.1916909,6.1916909,0.99571014,0.00063221148,0.026043685,6.2183668,0.99571014,1.5257239,1.2043564,-251.29831,0.0,-18.757399,6.4436827,6.4436827,6.7521752,6.7703782,6.7810263,6.7885813,6.7944414,6.7716597,6.7757082,6.7757095,6.7757119,6.7757163,6.775724,6.7757363,6.7757549
1.0,131.0,131.0,-284.52075,1.0,0.19339555,4.0,15.0,0.0,296.7931,-6.853695,0.52907945,1.4406562,0.70245184,-0.76948455,0.21252188,0.25138148,-11.220154,0.083994462,-0.60543195,-0.77246026,0.38920887,-1.316291,-0.43605948,0.26842418,-10.472851,0.66446409,45242.622,7.6138093,0.15604453,0.87552445,-6.0914733,0.053424064,-6.5785751,1.27369e-05,0.27671356,0.0022620737,0.0013898282,0.10584422,0.10584422,0.97273585,0.0026620121,0.00030462366,0.10881085,0.97273585,0.64657927,1.3079018,-254.88947,0.0,-18.761021,6.6775422,6.6775422,7.1982977,7.2452562,7.2727291,7.2922225,7.3073433,7.2485622,7.2590074,7.259171,7.2593363,7.2595047,7.2596782,7.2598592,7.2600506
1.0,132.0,132.0,-281.85559,0.93189603,0.19339555,4.0,15.0,0.0,295.67826,-8.3102502,0.55860621,0.64315717,0.62901192,0.25249156,0.76928762,0.76330583,-10.078565,0.62822143,-0.12863098,-0.95614288,0.48062531,-1.6465009,-0.6719215,0.41968721,-9.4806893,1.5260654,180609.71,7.5001027,0.19636819,0.72332129,-7.9509786,0.58720172,-7.2049567,3.8711503e-05,0.17421016,0.00035231722,0.00074289439,0.052337284,0.052337284,0.86471046,0.0080907041,9.7802132e-05,0.06052579,0.86471046,0.51072628,1.5214856,-255.47032,0.0,-19.362912,6.3218936,6.3218936,6.9197304,6.9788047,7.0133706,7.0378981,7.0569244,6.982964,6.9961054,6.9973151,6.9985095,6.99969,7.0008585,7.0020171,7.0031681
1.0,133.0,133.0,-286.87081,0.65558643,0.19339555,5.0,31.0,0.0,296.28498,-4.8737874,0.49380338,0.54486731,0.70562435,0.041182541,0.01318381,-1.5889176,-10.711507,0.45422345,-0.069139711,-0.048973016,0.69898424,2.2720409,-0.097175343,-0.39998993,-5.1461664,0.82490896,74052.615,7.2073767,0.095788976,0.74776985,-4.6047301,-0.020947987,-4.5966187,2.1597957e-05,4.6606166,0.010004402,0.010085882,0.87858789,0.87858789,0.94932319,0.0045139731,0.04238684,0.9254887,0.94932319,0.90739689,0.6703268,-252.92687,0.0,-18.044092,6.6326429,6.6326429,7.0401422,7.0689764,7.0858437,7.0978113,7.1070947,7.0710091,7.077428,7.0774663,7.0775261,7.0776233,7.0777787,7.0780183,7.0783707
1.0,134.0,134.0,-287.06668,0.98488642,0.19339555,4.0,31.0,0.0,295.41068,-6.3561435,1.6253869,0.93114555,0.21757618,-1.9776541,0.041493069,1.2457858,-12.488655,0.68293059,1.6737286,-0.24599106,0.21131313,0.029703895,-0.70304295,-0.18424047,-6.3576625,0.85730786,57088.975,7.1608704,0.084190388,0.62779387,-4.8426717,0.051691478,-5.2212706,1.1821223e-05,0.78685268,0.007885957,0.0054004628,0.37691565,0.37691565,0.985511,0.0024706355,0.0030707866,0.38245707,0.985511,0.49507652,0.83173577,-253.54524,0.0,-18.550792,6.6557281,6.6557281,6.9829569,7.0082983,7.0231227,7.033641,7.0417997,7.0100826,7.0157195,7.015745,7.0157737,7.0158079,7.0158507,7.0159061,7.0159784
