chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],z_port[2],z_port[3],z_port[4],sigma_visit,z_visit[1],z_visit[2],z_visit[3],z_visit[4],sigma_time,z_time[1],z_time[2],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],log_lambda_port[2],log_lambda_port[3],log_lambda_port[4],fleet_time[1],fleet_time[2],log_lambda_visit[1],log_lambda_visit[2],log_lambda_visit[3],log_lambda_visit[4],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_port[2],lambda_port[3],lambda_port[4],lambda_visit[1],lambda_visit[2],lambda_visit[3],lambda_visit[4],imported_cases_visit[1],imported_cases_visit[2],imported_cases_visit[3],imported_cases_visit[4],imported_cases[1],imported_cases[2],imported_cases[3],imported_cases[4],attribution_share[1],attribution_share[2],attribution_share[3],attribution_share[4],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration
1.0,129.0,129.0,-62.275334,0.83806966,0.23862036,4.0,15.0,0.0,80.254912,-9.0594131,0.023157719,-0.3642401,-0.082384566,-0.78721408,0.9077,1.0743155,0.064041839,0.09328826,-0.85692745,-0.47622041,0.4247568,1.511736,-0.70659878,-14.683369,0.23702568,1.083016,-1.0606569,0.86981145,-1.3790644,0.35395846,-0.64593519,-5.8048644,0.50302056,355093.12,9.4285663,0.45705092,0.065938245,-9.0678481,-9.0613209,-9.0776432,-9.0383928,0.64212015,-0.30013263,-9.2991796,-9.2612326,-10.298386,-8.9078837,5.4272295e-07,0.1043314,0.00011531442,0.00011606955,0.00011419042,0.00011876155,9.149927e-05,9.5038113e-05,3.3687414e-05,0.00013531791,0.23293506,0.28503699,0.13427476,1.5250328,0.23293506,0.28503699,0.13427476,1.5250328,0.097786822,0.11965937,0.056368937,0.64021327,0.052308723,0.15248164,2.38207,0.9140284,1.424696,0.52417211,-35.462245,0.0,0.0
1.0,130.0,130.0,-57.803001,0.98972983,0.23862036,4.0,15.0,0.0,78.547633,-13.133296,0.61369886,0.6206219,-0.40449267,0.21837709,-0.13658735,0.57581884,-0.64235912,-0.76836647,0.12727683,0.83668311,0.43525949,-1.2801417,0.67307815,-10.091026,0.69184495,-1.2236889,-0.89779672,0.075378814,1.5248776,-0.48441073,0.48422357,-8.2079779,0.35098391,28301.09,7.9470437,1.219254,0.44339023,-12.752421,-13.381533,-12.999278,-13.21712,-0.5571938,0.29296365,-12.82934,-13.531009,-12.633026,-13.292535,1.7776569e-05,0.45709992,2.8953022e-06,1.5433847e-06,2.2619614e-06,1.8191894e-06,2.6809485e-06,1.3290995e-06,3.2624693e-06,1.6870394e-06,0.006530212,0.0037605176,0.012159677,0.019012933,0.006530212,0.0037605176,0.012159677,0.019012933,0.0025417132,0.0014636825,0.0047328344,0.0074002841,1.7133413,0.8144121,2.5692167,0.016138514,0.61606011,1.6229144,-38.560231,0.0,0.0
1.0,131.0,131.0,-51.109066,0.98156932,0.23862036,4.0,15.0,0.0,63.907254,-7.7005044,0.67573736,-0.36458148,-0.64299728,-0.5860709,-0.007943617,0.30922928,-1.4759944,1.2350098,-0.49361275,-1.5243865,0.42596973,0.90187458,-0.81202628,-12.397708,0.49039189,0.73092517,-0.82146939,0.19139073,-0.64904669,0.10202643,-0.1342451,-6.1268833,0.8249464,67507.208,10.202881,0.95902403,0.42882305,-7.9468657,-8.1350016,-8.0965344,-7.7058722,0.38417127,-0.34589862,-8.749185,-8.0989991,-8.5950725,-7.7930858,5.9076132e-06,0.38841112,0.00035376925,0.00029309856,0.00030459292,0.00045017591,0.00015859053,0.00030384311,0.00018501522,0.00041257778,0.39688994,0.89103715,0.71866794,4.6497516,0.39688994,0.89103715,0.71866794,4.6497516,0.040936739,0.091904962,0.074126145,0.47959307,0.56938757,2.4694676,9.6952018,0.68656091,1.1074127,0.87437573,-37.018561,0.0,0.0
1.0,132.0,132.0,-54.199678,0.99221814,0.23862036,4.0,15.0,0.0,65.311103,-10.281696,0.3868777,0.54316176,0.3072528,-1.8330239,2.1013665,0.52647852,0.97227957,-1.5001561,1.6747614,1.8908697,0.89260316,-0.19488718,-0.44212262,-12.438551,0.64481629,-0.94610627,-0.70640028,0.27403833,0.2060707,-0.47191791,-0.048183055,-8.4691922,1.6480352,147103.48,6.8403621,0.88230559,0.55915065,-10.071559,-10.162827,-10.990852,-9.4687241,-0.17395692,-0.39464004,-9.9543145,-11.347267,-10.503766,-8.6471787,2.1530708e-06,0.52208284,4.2264683e-05,3.8578067e-05,1.6855189e-05,7.7229886e-05,4.7522158e-05,1.1801704e-05,2.7432939e-05,0.00017562164,0.11580377,0.033410611,0.10231437,1.9792558,0.11580377,0.033410611,0.10231437,1.9792558,0.031964163,0.0092219983,0.028240817,0.54631428,0.20751727,1.1846234,3.6229253,0.61574126,0.62380472,0.95295933,-35.191698,0.0,0.0
1.0,133.0,133.0,-53.963749,0.98951234,0.23862036,4.0,15.0,0.0,67.326975,-10.395769,0.40638736,0.69625943,0.49939637,-1.6064572,2.3122549,0.61427243,0.79297133,-1.7513205,1.4015563,2.0530031,0.81758708,-0.6589214,-0.36000589,-12.33412,0.62962964,-0.42911769,-0.74001266,0.2924441,0.30939726,-0.26681046,-0.057875644,-8.1202179,1.5619263,191068.03,6.869636,0.91423187,0.47079194,-10.112818,-10.192821,-11.048613,-9.4560981,-0.53872563,-0.29433616,-9.920054,-11.562945,-10.482012,-8.7337205,3.3575291e-06,0.52229054,4.0556349e-05,3.7438129e-05,1.5909197e-05,7.821117e-05,4.9178503e-05,9.5121092e-06,2.8036258e-05,0.0001610621,0.12078984,0.02721245,0.10583861,1.8151699,0.12078984,0.02721245,0.10583861,1.8151699,0.033886988,0.0076343171,0.029692494,0.50923687,0.32360537,1.1718742,3.5644904,0.58045067,0.76581821,0.9437673,-35.363481,0.0,0.0
1.0,134.0,134.0,-53.886909,0.9645095,0.23862036,4.0,15.0,0.0,66.390039,-9.9741312,1.2746958,0.53043147,0.35558323,-0.66258092,1.6378271,0.29221501,0.090712218,1.8667321,0.99064026,-1.2432216,0.19801343,-1.0828058,0.67073156,-10.944737,0.40774742,-0.9225784,-0.41537053,0.47607492,-0.86144828,0.22143607,0.39369308,-5.0971108,0.7058883,14668.063,8.3910782,1.2154314,0.3980528,-9.2979924,-9.5208707,-10.81872,-7.8863999,-0.2144101,0.13281386,-9.1386711,-8.8425697,-10.396426,-8.464098,1.2116815e-05,0.43802274,9.1607958e-05,7.3305807e-05,2.0021171e-05,0.00037582015,0.00010743,0.00014445107,3.0541428e-05,0.00021090601,0.2709073,0.42787161,0.12000697,2.3769107,0.2709073,0.42787161,0.12000697,2.3769107,0.044502409,0.070287205,0.019713751,0.39045921,1.1678428,1.7239357,6.0874751,0.52496257,1.2478675,1.4824455,-36.160525,0.0,0.0
1.0,135.0,135.0,-54.341447,0.96446022,0.23862036,4.0,15.0,0.0,63.677374,-10.436489,1.5192677,0.37068861,0.39686244,-0.83394687,1.6793764,0.30082344,0.24312808,1.8804306,1.1374549,-1.3892076,0.18293882,-1.1218261,0.6497983,-10.865225,0.318781,-0.3260884,-0.49850848,0.50323972,-0.66499397,0.31263604,0.26385528,-5.4357569,0.72186618,17355.336,8.3109292,1.3321508,0.36733944,-9.8733136,-9.8335486,-11.703477,-7.8850665,-0.20522553,0.11887333,-9.6813017,-9.1489976,-11.242431,-8.5081982,1.7224542e-05,0.43467361,5.1531689e-05,5.3622137e-05,8.2650279e-06,0.00037632158,6.2440175e-05,0.00010632633,1.3106123e-05,0.0002018071,0.15846787,0.31760472,0.051997858,2.2743661,0.15846787,0.31760472,0.051997858,2.2743661,0.025455903,0.05101927,0.0083528127,0.36534878,1.6601358,1.7626191,6.2251914,0.45017676,1.3670239,1.3019398,-36.221335,0.0,0.0
1.0,136.0,136.0,-57.564468,0.92492862,0.23862036,4.0,31.0,0.0,64.526361,-10.918378,0.8208199,0.28734509,-0.0024463296,-0.84971467,0.90309386,0.53770234,0.031004213,1.7665462,1.6643117,-1.3225674,0.20881287,-0.74535474,0.27603363,-10.169687,0.57672978,-0.65560223,-0.17781855,0.39297696,0.16432893,0.15667003,0.37834953,-5.410995,0.88474979,4941.1568,8.0330689,1.4925952,0.75833687,-10.682519,-10.920386,-11.615841,-10.1771,-0.15563966,0.057639374,-10.608209,-9.9128704,-10.663297,-11.043888,2.6251367e-05,0.89293538,2.2942505e-05,1.8085758e-05,9.0220361e-06,3.8031325e-05,2.4712316e-05,4.9533052e-05,2.3387782e-05,1.5984555e-05,0.062054278,0.14590545,0.091312332,0.18014593,0.062054278,0.14590545,0.091312332,0.18014593,0.0091473993,0.021507871,0.013460319,0.026555248,2.5301593,3.7742392,6.7838165,0.070670838,1.1696096,1.4598731,-39.445507,0.0,0.0
1.0,137.0,137.0,-58.158142,0.95083986,0.23862036,4.0,15.0,0.0,67.750129,-10.955257,0.80558062,0.22067097,-0.014590277,-1.0928412,0.90533931,0.7683024,-0.021864096,1.9817291,1.3878806,-1.1416097,0.20852626,-0.47202142,0.13160028,-9.8844874,0.99503306,-0.48177065,-0.17457764,0.40393267,-0.042824464,0.097297219,0.43426663,-5.0613628,0.77645475,6248.5385,8.4143937,1.3187096,0.74417637,-10.777489,-10.967011,-11.835629,-10.225934,-0.098428863,0.027442114,-10.766845,-9.4170017,-10.741875,-11.201464,3.1552268e-05,0.82540934,2.0863923e-05,1.7261862e-05,7.2418849e-06,3.6218753e-05,2.1087182e-05,8.1329508e-05,2.1620364e-05,1.3654194e-05,0.052757969,0.23841416,0.08394539,0.15388276,0.052757969,0.23841416,0.08394539,0.15388276,0.0070247317,0.031744882,0.011177342,0.020489513,3.0410707,3.9402471,7.510318,0.070436468,1.1021879,1.5438304,-39.680788,0.0,0.0
1.0,138.0,138.0,-56.658859,0.51811196,0.23862036,4.0,15.0,0.0,75.941164,-11.186347,0.2867087,0.27021975,-0.57568058,-1.2781342,-0.36790803,0.49851415,1.0973307,2.6668235,1.0134497,-1.3382017,0.11650213,-0.7284604,0.92182364,-10.446262,0.38115909,-0.82739556,-0.55012208,0.28578809,-0.23759915,0.084699273,0.098157246,-6.9266814,0.7148269,53206.683,9.2912839,1.0576444,0.49487413,-11.108872,-11.351399,-11.552799,-11.291829,-0.084867186,0.10739441,-10.454443,-9.9145558,-10.940186,-12.043809,2.1197409e-05,0.53900788,1.4978833e-05,1.175303e-05,9.6091092e-06,1.2474434e-05,2.8819936e-05,4.944964e-05,1.7731185e-05,5.8808519e-06,0.072050444,0.14481633,0.068766584,0.0662772,0.072050444,0.14481633,0.068766584,0.0662772,0.019033369,0.038255733,0.01816588,0.017508267,2.0430487,1.3905212,3.7854804,0.092963249,1.0883897,1.1031362,-38.695764,0.0,0.0
1.0,139.0,139.0,-58.195908,0.39867173,0.23862036,5.0,31.0,0.0,72.992774,-9.6834547,0.26319848,1.0922967,-0.2368093,1.6020753,0.59094188,0.043447748,-1.2233491,-2.5314402,-1.1079235,0.81453762,0.52057661,0.7350879,-1.3560683,-15.427321,0.49776057,0.33377056,-1.4521802,0.40863026,0.29916334,-0.50565268,-0.07912034,-7.6040817,0.82622143,175607.53,7.0061783,1.1640733,0.29642815,-9.3959639,-9.7457826,-9.2617909,-9.5279197,0.38266956,-0.70593745,-10.155053,-10.561705,-10.015865,-9.1098603,2.3558752e-07,0.26449498,8.3058622e-05,5.8541036e-05,9.4985059e-05,7.2790891e-05,3.8879124e-05,2.5888663e-05,4.4685335e-05,0.00011057016,0.09463269,0.073178279,0.16636331,1.2461257,0.09463269,0.073178279,0.16636331,1.2461257,0.049299991,0.038123068,0.086668887,0.64918353,0.022706396,0.31652119,1.9195275,0.82327548,0.60311181,0.92392873,-35.68684,0.0,0.0
1.0,140.0,140.0,-58.837693,0.62508959,0.23862036,4.0,31.0,0.0,72.710632,-13.263847,0.4913241,-0.37076291,-0.55061918,0.98286399,0.58054593,0.15971304,0.95414469,2.3085012,0.62824582,-1.6415462,0.11695573,-0.85725259,0.57920565,-10.992,0.91791931,-0.52579884,-0.42897875,0.25073691,-0.594276,0.46782151,0.1039079,-6.8144778,1.6176204,66394.919,9.5758252,1.1252063,0.73522755,-13.446012,-13.534379,-12.780942,-12.978611,-0.1002606,0.06774142,-13.225881,-13.09794,-12.612862,-13.341048,1.0390272e-05,0.56102732,1.4470092e-06,1.3246273e-06,2.8138913e-06,2.3091969e-06,1.8033203e-06,2.0494475e-06,3.3289229e-06,1.6071507e-06,0.0046329566,0.0062206217,0.013451791,0.018112588,0.0046329566,0.0062206217,0.013451791,0.018112588,0.0027483463,0.0036901755,0.0079798246,0.010744686,1.0014352,0.64187203,1.6857252,0.025163033,1.5965124,1.1094983,-39.372898,0.0,0.0
1.0,141.0,141.0,-63.401405,0.96275337,0.23862036,4.0,15.0,0.0,75.975968,-11.203144,1.1890678,0.2578139,-0.18180039,-1.7000828,-1.3066147,0.9267939,0.27505588,-0.028845269,-0.476984,0.37297257,0.044126305,-2.8223785,0.96898604,-12.28669,0.32026057,-0.68588585,-0.59487197,0.53074351,-0.31601945,0.13008422,-0.020131875,-12.401275,0.84555134,50647.001,8.9388626,1.0224827,0.31380142,-10.896585,-11.419317,-13.224657,-12.756797,-0.12454113,0.042757774,-10.598908,-11.403293,-13.623965,-12.53567,3.7030552e-06,0.46645336,1.8521368e-05,1.0981301e-05,1.8055282e-06,2.8826597e-06,2.4943243e-05,1.1158684e-05,1.2111194e-06,3.5960677e-06,0.062530059,0.032797316,0.004716651,0.040527683,0.062530059,0.032797316,0.004716651,0.040527683,0.086940934,0.045600936,0.0065579667,0.056349132,0.35690787,0.22174504,0.71922461,0.19544897,1.1389243,0.98006942,-41.049031,0.0,0.0
1.0,142.0,142.0,-66.130157,0.95836419,0.23862036,4.0,15.0,0.0,78.510501,-12.858122,0.69399466,0.68073133,-0.40229563,-1.6117871,-0.49193456,0.14219152,-1.0695806,0.59555807,0.47605151,-0.50834695,0.043268388,-3.0667793,2.1626476,-10.506728,0.46910186,0.79929685,-0.89149564,0.3451294,1.168144,-0.22173134,0.49640275,-11.017678,0.77412734,52078.604,9.179636,1.1880039,0.25380711,-12.385698,-13.137313,-13.976694,-13.199522,-0.1326946,0.093574277,-12.444209,-12.959056,-13.815429,-13.404499,3.9794715e-05,0.6136474,4.1779147e-06,1.9703227e-06,8.5113602e-07,1.8514857e-06,3.9404749e-06,2.3547979e-06,1.0000814e-06,1.5083422e-06,0.0096973264,0.0067541194,0.0037866701,0.016999016,0.0096973264,0.0067541194,0.0037866701,0.016999016,0.0014753621,0.0010275793,0.00057610824,0.0025862494,3.8354942,2.7001136,6.572845,0.0056652991,0.80113057,1.6428011,-39.022083,0.0,0.0
1.0,143.0,143.0,-70.161797,0.47123834,0.23862036,4.0,15.0,0.0,81.699934,-12.748139,0.59163779,2.3444458,-0.80108384,-0.54830825,0.39750149,0.15655796,-0.8748119,0.93922914,0.40361095,0.24992232,0.056431019,-3.6840084,1.5043795,-11.849356,0.23841544,0.77981272,-1.7939449,0.22183249,0.35146046,-0.13581234,0.27176554,-8.7610944,0.40516055,17829.858,9.6915283,1.0862895,0.16048908,-11.361077,-13.222091,-13.072539,-12.512963,-0.20789235,0.084893671,-11.413142,-12.990153,-12.924457,-12.681728,8.6026835e-06,0.17978752,1.1639841e-05,1.8101679e-06,2.1021722e-06,3.6786579e-06,1.1049318e-05,2.2826957e-06,2.4376961e-06,3.1073894e-06,0.027299869,0.0065817681,0.009286067,0.035020279,0.027299869,0.0065817681,0.009286067,0.035020279,0.026200957,0.0063168296,0.0089122714,0.033610594,0.82914384,0.13460986,1.0419417,0.075040652,0.87300645,1.3122793,-39.466699,0.0,0.0
1.0,144.0,144.0,-55.603885,0.73941132,0.23862036,4.0,15.0,0.0,82.99689,-9.0919836,0.22037783,-0.58134121,-0.33817218,0.60250766,0.089351905,0.10028159,-0.16694988,-0.12533933,-0.76623474,-0.3421215,0.1936761,0.69024247,1.2118759,-12.633882,0.071872889,-0.88923211,-0.15433117,0.78277264,-1.2821515,0.6513282,-0.073379661,-5.2526255,0.63578353,349572.68,9.1842455,0.66464946,0.83555711,-9.2200983,-9.1665092,-8.9592042,-9.0722924,0.13368347,0.2347114,-9.0021289,-8.9443671,-8.8013321,-8.9729174,3.0578654e-06,0.31412501,9.9028954e-05,0.00010448059,0.00012854851,0.00011480306,0.00012314736,0.00013047002,0.00015053242,0.00012679773,0.32176678,0.40482216,0.6237744,1.4290104,0.32176678,0.40482216,0.6237744,1.4290104,0.082134982,0.1033359,0.15922619,0.36477272,0.29472318,0.84343947,3.9175364,0.7094698,1.9180867,0.92924796,-36.674497,0.0,0.0
1.0,145.0,145.0,-58.189896,0.96288307,0.23862036,4.0,15.0,0.0,67.928412,-9.0787134,1.2912716,0.11913062,-1.6102289,-0.07008817,1.3512522,0.61997072,0.96975728,-1.6202651,0.074631333,-0.1119076,0.055626078,0.003413979,2.0560312,-10.939749,0.23319969,-0.12896576,-1.4377167,0.14480242,0.26213302,-0.70234359,0.10441572,-8.805754,1.8334704,72343.957,6.8180951,1.1488686,0.09549046,-8.9248834,-11.157956,-9.1692163,-7.3338798,0.00018990626,0.11436895,-8.2092934,-12.048104,-9.0085781,-7.4030694,1.7213369e-05,0.24665636,0.00013303698,1.4261367e-05,0.00010419814,0.00065303499,0.00027211294,5.8556459e-06,0.00012235571,0.00060937947,0.65834392,0.016419458,0.45131336,6.8677067,0.65834392,0.016419458,0.45131336,6.8677067,0.057940812,0.0014450756,0.039720064,0.60442648,1.6590589,1.7095101,11.362352,0.70353243,0.49542287,1.1100618,-36.391744,0.0,0.0
1.0,146.0,146.0,-61.099847,0.59179492,0.23862036,4.0,15.0,0.0,71.761992,-10.305531,0.1889657,0.067329024,-0.095614393,-0.62758278,1.3781184,0.71869194,0.0045683484,-1.8911889,0.56961827,1.5791918,0.05605447,-0.53030564,2.0366496,-13.344301,0.36314753,-0.55881847,-0.9982472,0.15036606,0.86306273,-1.26746,0.36491733,-6.8535296,1.0627699,413151.57,7.5482812,0.87595175,0.032154585,-10.292808,-10.323599,-10.424123,-10.045114,-0.029726002,0.11416331,-10.175362,-11.568618,-9.9005796,-8.9398878,1.3077085e-06,0.41959226,3.3875841e-05,3.2848674e-05,2.9707145e-05,4.3397261e-05,3.8097499e-05,9.4582985e-06,5.014561e-05,0.00013105574,0.091064081,0.026096624,0.18153186,1.4769982,0.091064081,0.026096624,0.18153186,1.4769982,0.035150091,0.010073113,0.070070013,0.57011086,0.12603956,0.68899071,2.590721,0.68540408,0.28154585,1.4403949,-35.485251,0.0,0.0
1.0,147.0,147.0,-53.342608,0.92935516,0.23862036,4.0,31.0,0.0,69.84669,-8.5963053,1.6496265,-0.69972647,-0.71668538,0.55340766,-0.081930248,0.70922448,1.4202457,-0.95508866,-0.85744274,0.845768,0.39338265,-0.27313495,0.67875158,-14.162101,0.52336573,-0.40065124,-1.0110645,0.2061609,-0.36202028,-0.081048712,-0.30392418,-7.1062079,0.73995123,441808.62,8.23909,1.2229258,0.02839684,-9.7505927,-9.7785685,-7.6833894,-8.7314597,-0.10744655,0.26700909,-8.4763105,-10.188932,-8.0244997,-8.2390668,5.7333929e-07,0.33766569,5.8260125e-05,5.6652835e-05,0.00046041172,0.00016142666,0.00020834598,3.7584016e-05,0.00032734375,0.00026413061,0.51615887,0.10875503,1.2521185,2.976752,0.51615887,0.10875503,1.2521185,2.976752,0.081486903,0.017169347,0.19767414,0.46994505,0.055259587,1.4252115,6.3342556,0.76627544,0.92214877,0.73791681,-36.230003,0.0,0.0
1.0,148.0,148.0,-57.138803,0.62354944,0.23862036,4.0,15.0,0.0,69.238222,-9.2872436,1.2817911,-1.3767727,0.048914825,0.22802389,-0.41202398,0.66312184,1.939247,-1.1508623,-0.79117008,2.0186634,0.39720158,0.20618785,1.1648774,-14.172114,0.36840469,-0.21496289,-0.85580548,0.22133043,-0.16620136,-0.050349379,-0.25073502,-7.3041575,0.63573767,274942.59,8.1747666,1.7102916,0.025647223,-11.051979,-9.224545,-8.9949646,-9.8153722,0.081898137,0.46269116,-9.3033303,-9.5250158,-9.0569156,-8.3948543,6.4674941e-07,0.40959316,1.5855747e-05,9.8589581e-05,0.00012403279,5.4605703e-05,9.1120267e-05,7.3002581e-05,0.00011658201,0.0002260274,0.22609872,0.21168474,0.4470089,2.5473288,0.22609872,0.21168474,0.4470089,2.5473288,0.047624461,0.044588361,0.094156029,0.53655835,0.062335002,1.2530774,4.7475335,0.7229272,0.95089714,0.77822856,-35.410465,0.0,0.0
1.0,149.0,149.0,-54.378705,0.86706449,0.23862036,4.0,15.0,0.0,72.179637,-10.449875,0.34192267,1.2822182,-0.49059833,-0.16466123,1.6988202,0.32546107,-0.80925729,0.35797879,-0.27180207,-0.38684155,0.91682808,1.665295,-0.16090803,-12.681272,0.36311269,0.30003358,-0.37102707,0.12984108,-0.90564802,0.0034044255,0.27551254,-7.7724347,0.94370711,66790.986,9.9363857,0.25218834,0.7257365,-10.011455,-10.617621,-10.506176,-9.8690094,1.5267892,-0.147525,-10.422362,-10.648638,-10.742162,-8.4681221,3.4666362e-06,0.61347401,4.4882836e-05,2.4480803e-05,2.7366908e-05,5.1753968e-05,2.9759509e-05,2.3733141e-05,2.1614158e-05,0.000210059,0.07405546,0.069080437,0.083238095,2.367365,0.07405546,0.069080437,0.083238095,2.367365,0.015468535,0.014429364,0.017386583,0.49448978,0.33412133,1.8596299,4.7874902,0.54177426,1.0034102,1.3172056,-35.376266,0.0,0.0
1.0,150.0,150.0,-51.570548,0.9666488,0.23862036,4.0,15.0,0.0,61.821929,-9.3892485,0.78106418,-0.45273759,0.77027704,0.069728371,1.4528604,0.56478749,-1.1989239,-0.23111507,0.48417128,0.5233219,1.7618821,0.067669211,-0.79269523,-12.242327,0.45534495,-0.27707624,-0.983893,0.067501187,0.78586459,-0.8064166,-0.0015971043,-7.1352339,1.0566833,46123.911,10.112965,0.55548126,0.33447643,-9.7428657,-8.7876127,-9.3347862,-8.2544713,0.11922517,-1.3966355,-11.816638,-10.314779,-10.457968,-7.8396805,4.2504232e-06,0.39421998,5.8712045e-05,0.00015261186,8.8298608e-05,0.00026009299,7.380727e-06,3.3139682e-05,2.8718534e-05,0.00039379483,0.017807612,0.09258417,0.10547932,4.4380678,0.017807612,0.09258417,0.10547932,4.4380678,0.0026582369,0.013820531,0.015745458,0.66249396,0.40966429,1.6354281,6.6990313,0.69471819,0.44645503,0.99840417,-34.770386,0.0,0.0
1.0,151.0,151.0,-51.570548,0.029325695,0.23862036,4.0,15.0,0.0,71.805075,-9.3892485,0.78106418,-0.45273759,0.77027704,0.069728371,1.4528604,0.56478749,-1.1989239,-0.23111507,0.48417128,0.5233219,1.7618821,0.067669211,-0.79269523,-12.242327,0.45534495,-0.27707624,-0.983893,0.067501187,0.78586459,-0.8064166,-0.0015971043,-7.1352339,1.0566833,46123.911,10.112965,0.55548126,0.33447643,-9.7428657,-8.7876127,-9.3347862,-8.2544713,0.11922517,-1.3966355,-11.816638,-10.314779,-10.457968,-7.8396805,4.2504232e-06,0.39421998,5.8712045e-05,0.00015261186,8.8298608e-05,0.00026009299,7.380727e-06,3.3139682e-05,2.8718534e-05,0.00039379483,0.017807612,0.09258417,0.10547932,4.4380678,0.017807612,0.09258417,0.10547932,4.4380678,0.0026582369,0.013820531,0.015745458,0.66249396,0.40966429,1.6354281,6.6990313,0.69471819,0.44645503,0.99840417,-34.770386,0.0,0.0
1.0,152.0,152.0,-57.920345,0.59959378,0.23862036,4.0,15.0,0.0,67.825387,-10.922749,1.7374731,0.12257211,1.3452972,-0.61122298,1.2643006,0.2646212,-1.4960744,0.30080376,-0.30350927,-1.1168856,0.69994671,0.85173613,-0.67372736,-13.318144,0.53427714,0.88129626,-0.74042002,0.17851247,-0.10609375,1.1146145,-0.88893043,-5.2364679,0.97815608,87287.02,10.284074,1.0613397,0.24530964,-10.709783,-8.5853313,-11.984732,-8.7260607,0.59616991,-0.47157325,-11.577249,-8.9773055,-12.536621,-8.4254424,2.6332619e-06,0.46796626,2.2325452e-05,0.00018682629,6.2387396e-06,0.00016230055,9.3770117e-06,0.00012624255,3.5926494e-06,0.00021921832,0.025942266,0.42167063,0.016186631,2.4705905,0.025942266,0.42167063,0.016186631,2.4705905,0.0056995915,0.092642265,0.0035562499,0.54279593,0.25379904,1.363412,4.551601,0.64469403,3.0483927,0.41109521,-35.233187,0.0,0.0
1.0,153.0,153.0,-57.121582,0.99189024,0.23862036,4.0,15.0,0.0,72.033755,-10.715443,0.1402232,0.14259624,-0.95084819,-0.21378895,-0.069611356,0.88791413,0.7468304,-1.815256,0.60697669,1.8346584,0.58403938,0.86317172,1.3477201,-12.593845,0.23398341,-0.15425268,-1.6174289,0.67905882,-0.33642653,-0.63916907,0.62420422,-8.1398887,1.2781111,15613.364,6.4724633,1.1502575,0.83740779,-10.695448,-10.848774,-10.745421,-10.725204,0.50412627,0.78712159,-9.2452048,-11.673444,-9.4193563,-8.5920587,3.2725598e-06,0.15788595,2.2647805e-05,1.9428414e-05,2.154383e-05,2.1983815e-05,9.6573635e-05,8.517022e-06,8.1138228e-05,0.00018557365,0.23407241,0.023939845,0.30012007,2.0914151,0.23407241,0.023939845,0.30012007,2.0914151,0.07131616,0.0072938874,0.091439271,0.63720321,0.31541586,0.31721586,3.2821791,0.80725253,0.52773075,1.8667598,-34.928036,0.0,0.0
1.0,154.0,154.0,-59.687874,0.89911415,0.23862036,4.0,15.0,0.0,71.658262,-9.4283079,0.12652491,0.2529005,1.639293,1.9498005,0.31197768,0.073113449,-0.49655668,1.1196418,-0.31808937,-0.97099012,0.29200146,-0.092949958,-1.771916,-11.580989,0.54687641,-0.63291265,0.189766,0.1979372,-1.4381857,0.22643016,-0.45218742,-8.028532,0.93126422,344933.41,9.1505225,0.81523629,0.09621644,-9.3963097,-9.2208965,-9.1816096,-9.388835,-0.027141523,-0.51740206,-9.9500167,-9.6564377,-9.7222683,-9.4869689,6.6087614e-06,0.90945983,8.3029906e-05,9.8949937e-05,0.00010291475,8.3652858e-05,4.7726835e-05,6.4012146e-05,5.9933901e-05,7.5833612e-05,0.12039379,0.1896913,0.23561915,0.85464481,0.12039379,0.1896913,0.23561915,0.85464481,0.025555065,0.040264316,0.050013068,0.18140889,0.63696565,2.673837,4.7111517,0.29724134,1.254115,0.63623491,-37.769569,0.0,0.0
1.0,155.0,155.0,-58.563181,0.93259638,0.23862036,4.0,15.0,0.0,79.903681,-10.084743,1.0707459,-1.1689501,-0.97900426,-0.1908093,1.2702433,0.6610891,0.78489885,-2.0065618,-0.89711302,0.72111996,0.49670946,-1.5763911,-2.175021,-11.984486,0.17062031,-1.045828,-1.3291046,0.87594406,-1.0432551,-0.25082946,0.079540125,-8.8628936,0.80648618,1674260.8,6.5325338,1.2634309,0.45932827,-11.336391,-11.133007,-10.289051,-8.7246348,-0.78300835,-1.0803535,-11.897857,-13.539877,-11.962476,-9.0309186,5.220458e-06,0.10614622,1.1930754e-05,1.4621648e-05,3.4003372e-05,0.00016253214,6.8049751e-06,1.317365e-06,6.3791481e-06,0.00011965253,0.016725466,0.0037721595,0.024106862,1.348484,0.016725466,0.0037721595,0.024106862,1.348484,0.0082547436,0.0018617245,0.011897783,0.66553543,0.50315818,0.12991747,2.0261642,0.68754968,0.77815507,1.082789,-35.238387,0.0,0.0
