chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],sigma_visit,z_visit[1],sigma_time,z_time[1],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],fleet_time[1],log_lambda_visit[1],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_visit[1],imported_cases_visit[1],imported_cases[1],attribution_share[1],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration,ww_expected_fraction[1],ww_expected_fraction[2],ww_expected_fraction[3],ww_expected_fraction[4],ww_expected_fraction[5],ww_expected_fraction[6],ww_expected_fraction[7],conc_expected_log10[1],conc_expected_log10[2],conc_expected_log10[3],conc_expected_log10[4],conc_expected_log10[5],conc_expected_log10[6],conc_expected_log10[7]
1.0,169.0,169.0,-242876.83,0.92293772,0.20814767,4.0,15.0,0.0,242886.77,-7.2207536,0.048052352,0.65903754,0.35528184,-1.3845561,1.7300418,0.65514833,-13.730886,0.13589061,-1.6026748,-0.44655453,0.81882545,0.97726117,0.3206301,-0.25817111,-0.010209739,0.0011195045,99595.956,7.9475306,0.023003409,0.33559744,-7.1890853,1.133434,-6.5475589,8.7532141e-07,1.4242591,0.00075477919,0.0014336109,0.15321834,0.15321834,0.99965138,4.2890749e-05,1.0543453e-05,0.15327177,0.99965138,1.3779958,0.77246304,-254.86584,-46.557066,-1.0007996,0.49358129,0.49358129,0.49583358,0.49602752,0.49614098,0.49622148,0.49628393,7.8095102,7.8095102,7.8899157,7.8968388,7.900889,7.9037627,7.9059919
1.0,170.0,170.0,-242872.68,1.0,0.20814767,4.0,15.0,0.0,242886.54,-3.8651661,0.7875964,-0.37946479,0.33124697,0.063144417,1.2207179,0.83420089,-9.0513511,0.14851601,0.96252744,-0.72662658,0.054063695,-0.66422766,-0.18144416,0.1516487,-0.015266338,8.2358985e-05,91177.889,7.5396611,0.022413405,0.2359166,-4.1640312,1.018324,-3.1247909,0.00013524801,0.46648138,0.015544767,0.043946124,3.6928245,3.6928245,0.99818612,0.0066271526,8.3355295e-05,3.699535,0.99818612,0.83406482,1.1637513,-251.44458,-44.915325,-0.70000764,0.49589905,0.49589905,0.4961303,0.49614457,0.49615292,0.49615884,0.49616343,7.4051807,7.4051807,7.5145121,7.5212592,7.5252059,7.5280062,7.5301783
1.0,171.0,171.0,-242877.08,0.9108975,0.20814767,4.0,15.0,0.0,242885.15,-8.8207955,0.57794832,0.77425887,0.30195873,-0.19921983,0.6706272,0.79704175,-9.0020251,0.66070512,-0.72580832,-1.0857951,0.12816702,-1.233467,0.28144792,-0.45970967,-0.009833148,0.00011670554,1100599.8,7.7090891,0.059052332,0.19564605,-8.3733138,0.53451788,-7.8989521,7.6244108e-05,0.28826218,0.00023094896,0.00037113223,0.038839721,0.038839721,0.91223859,0.0037359613,5.9280356e-07,0.042576275,0.91223859,1.325047,0.63146695,-256.02217,-46.765223,-2.1346263,0.49713866,0.49713866,0.49733613,0.49735633,0.49736816,0.49737655,0.49738306,7.3547751,7.3547751,7.5283574,7.5461192,7.5565129,7.5638883,7.5696096
1.0,172.0,172.0,-242877.69,1.0,0.20814767,4.0,15.0,0.0,242886.69,-10.923658,2.0841868,-0.15170705,0.41681038,-0.52708609,0.31666174,0.51102132,-7.8260716,0.28149047,-1.1198946,-0.73907432,0.074994278,-0.49490303,-0.16484848,-0.29220088,-0.019712098,0.00025843347,165316.42,7.8697885,0.011467245,0.16729172,-11.239844,0.1618209,-11.297718,0.00029125504,0.46015623,1.3140079e-05,1.2401196e-05,0.0010493512,0.0010493512,0.068490196,0.014271497,3.405255e-07,0.015321188,0.068490196,0.84802219,0.74661854,-256.40365,-46.17459,-0.12137057,0.49417964,0.49417964,0.49455098,0.49459566,0.49462182,0.49464039,0.49465479,7.800985,7.800985,7.8296127,7.8330567,7.8350733,7.8365047,7.8376152
1.0,173.0,173.0,-242875.11,0.91349759,0.20814767,4.0,15.0,0.0,242884.54,-5.7476187,0.011164154,0.078360543,0.21072379,-0.11384145,0.76824493,0.19354326,-11.233005,0.30299259,0.29924217,-0.38441172,0.026022525,0.45817348,0.21201695,0.29636993,-0.00050026919,0.00095455265,32165.93,7.9301945,0.038347104,0.3590429,-5.7467438,0.14868863,-5.6220443,1.4485872e-05,0.68901731,0.0031931614,0.0036172388,0.36504845,0.36504845,0.99802614,0.00070980772,1.2172669e-05,0.36577043,0.99802614,1.2361688,1.3449676,-253.93938,-47.479544,-0.8980649,0.49657808,0.49657808,0.49870621,0.49887161,0.49896836,0.49903701,0.49909026,7.7001119,7.7001119,7.8486324,7.8601749,7.8669271,7.871718,7.8754341
1.0,174.0,174.0,-242871.72,0.98125912,0.20814767,5.0,31.0,0.0,242882.33,-4.5308561,0.19249309,1.4086958,0.27719123,0.92937148,1.2069708,2.2348556,-9.9977856,0.28980783,-0.28609198,-0.45910348,0.60007651,0.061764238,-0.26578371,0.20094923,-0.011323637,0.00020292615,674529.73,7.6528801,0.0059346225,0.16136577,-4.2596919,2.6974054,-1.3046728,4.1880202e-05,0.65570767,0.014126655,0.27126127,22.025712,22.025712,0.99987517,0.0020521299,0.0006976574,22.028461,0.99987517,0.76660492,1.2225627,-249.62785,-46.438897,2.4836525,0.49646827,0.49646827,0.49712856,0.49716373,0.49718429,0.49719889,0.49721021,7.6172723,7.6172723,7.6508194,7.6526059,7.653651,7.6543924,7.6549676
1.0,175.0,175.0,-242872.69,0.89323475,0.20814767,4.0,15.0,0.0,242879.49,-3.5506777,0.23295601,0.8567052,0.85340046,0.73582735,1.8544558,0.87469886,-12.896747,0.62430936,-0.42006915,-0.63059843,0.20350681,-0.72509196,-0.50271125,-0.28799551,-0.0065382619,0.00049442367,203352.66,7.663927,0.0036181279,0.16468344,-3.3511031,1.6220903,-1.1010573,1.9280521e-06,0.45925045,0.035045674,0.33251931,24.741204,24.741204,0.999974,9.4474552e-05,0.00054882463,24.741847,0.999974,0.60488843,0.74976496,-249.42445,-48.427247,2.7149342,0.49665781,0.49665781,0.49828098,0.49836665,0.49841677,0.49845233,0.49847991,7.6422182,7.6422182,7.6628532,7.6639424,7.6645795,7.6650315,7.6653822
1.0,176.0,176.0,-242872.82,0.95460664,0.20814767,4.0,31.0,0.0,242880.89,-7.9517233,1.216186,0.061921984,0.068992256,-0.76614081,0.56860853,-0.28268576,-11.650199,0.065015629,-0.22359363,-0.51317854,0.3624478,0.90660794,-0.46157486,0.31470568,-0.0071797553,0.00024234178,22045.408,8.1779762,0.14164818,0.29953098,-7.8764146,-0.16073753,-8.09001,8.591513e-06,0.83145301,0.00037959159,0.00030658671,0.02313877,0.02313877,0.98209178,0.00042098413,9.461718e-07,0.023560701,0.98209178,0.63029025,1.3698561,-256.36709,-46.193151,-1.6460764,0.49736807,0.49736807,0.49774233,0.49778426,0.4978088,0.49782622,0.49783973,7.3280872,7.3280872,7.7081118,7.7506883,7.77561,7.7932967,7.8070176
1.0,177.0,177.0,-242872.57,0.98875596,0.20814767,4.0,31.0,0.0,242880.95,-7.0897699,0.85879252,1.1722153,0.4584971,1.1929081,1.0014246,0.89978007,-12.712382,0.032337019,-0.38259992,-0.24984812,0.63611835,0.79446513,-0.64824338,0.26499834,-0.010559074,0.00025854681,19538.679,8.1959836,0.15421367,0.46270116,-6.0830802,0.90106187,-4.6350734,2.9765244e-06,1.2911402,0.0022811396,0.0097053947,0.68873821,0.68873821,0.99972593,0.00014584969,4.2961663e-05,0.68892702,0.99972593,0.52296362,1.3034288,-252.9571,-45.915076,-3.9289898,0.4964673,0.4964673,0.49708463,0.49712942,0.49715563,0.49717422,0.49718865,7.2707016,7.2707016,7.9103769,7.9567975,7.9839524,8.0032193,8.0181642
1.0,178.0,178.0,-242876.83,0.95334907,0.20814767,4.0,15.0,0.0,242888.11,-9.7606188,0.54026414,-0.74965586,0.62195932,0.42029089,0.51477414,-1.4040969,-6.1824144,0.26045918,0.7078205,-1.1647999,0.40756702,-0.41781263,-0.42539614,0.74211992,-0.017116244,0.0011096158,40396.123,8.4044107,0.21951618,0.37121017,-10.165631,-0.72279275,-10.62702,0.0024835754,0.26313539,3.8470032e-05,2.4251795e-05,0.001853988,0.001853988,0.015005882,0.12169519,1.5702929e-06,0.12355075,0.015005882,0.65351085,2.1003835,-254.30895,-47.533943,-5.0841041,0.49188917,0.49188917,0.49406164,0.49425384,0.49436628,0.49444607,0.49450796,7.0873136,7.0873136,7.8340672,7.9001293,7.9387779,7.9662008,7.9874723
1.0,179.0,179.0,-242871.81,0.8564567,0.20814767,4.0,15.0,0.0,242881.16,-10.907138,0.6938147,0.428327,0.27651879,0.33481109,0.74050028,-1.2589578,-10.884526,0.13463916,-0.11443449,-0.83962208,0.34659299,-0.73037742,-0.42628429,-0.13889412,0.0024328152,0.0017688134,33463.158,8.407092,0.11791989,0.50114121,-10.609959,-0.9322586,-11.449636,1.8459465e-05,0.33528788,2.4669109e-05,1.0653354e-05,0.00081416222,0.00081416222,0.47370711,0.00090451378,2.7833857e-08,0.0017187038,0.47370711,0.6529307,0.87032017,-258.58588,-45.834757,-2.829831,0.49449916,0.49449916,0.49608458,0.49638491,0.49656212,0.49668829,0.49678633,7.6995726,7.6995726,7.8831982,7.9179809,7.9385051,7.9531172,7.9644723
1.0,180.0,180.0,-242873.85,0.59052125,0.20814767,4.0,15.0,0.0,242877.39,-7.099127,0.39488347,0.35624491,0.76534492,-1.3927421,0.6898977,0.40318814,-13.05543,0.18790729,-0.0081093701,-0.72970169,0.42825277,-2.3016278,-0.23814854,0.15486395,0.0023493763,0.002001703,73417.325,8.5153023,0.15466129,0.41734889,-6.9584518,0.27815857,-7.7462213,2.1351922e-06,0.17989532,0.00095056711,0.00043237325,0.035497669,0.035497669,0.99705264,0.00010462442,3.0935657e-07,0.035602603,0.99705264,0.78808562,1.1674991,-256.05098,-47.541877,-4.0120733,0.49367404,0.49367404,0.49697141,0.49731792,0.49752071,0.49766461,0.49777624,7.5873345,7.5873345,8.0299564,8.0764679,8.1036871,8.1230025,8.1379862
1.0,181.0,181.0,-242874.95,0.42857147,0.20814767,3.0,7.0,0.0,242881.7,-8.680945,0.35122848,-0.2013956,1.0244774,-1.263376,0.51336481,0.35315664,-13.30562,0.077255636,-0.022649561,-0.68281435,0.51733453,-2.892039,-0.22829423,0.21419563,-0.00078821707,0.001320604,59831.709,8.411783,0.14640277,0.28599778,-8.7516808,0.18129819,-9.8646828,1.6621982e-06,0.11315848,0.0001581952,5.1978373e-05,0.0042844413,0.0042844413,0.98133917,8.1447714e-05,2.3862794e-08,0.0043659128,0.98133917,0.79589005,1.238865,-258.05363,-45.887549,-1.2815544,0.49524188,0.49524188,0.49672777,0.49695477,0.49708801,0.49718268,0.49725616,7.5333664,7.5333664,7.8195434,7.8632612,7.888923,7.9071551,7.9213075
1.0,182.0,182.0,-242877.0,0.98406939,0.20814767,4.0,31.0,0.0,242888.67,-7.2450445,0.99398356,-0.17910169,0.1360266,-0.49877107,1.4146383,1.1925919,-9.5170025,0.65206916,-0.84226809,-0.73447736,0.28710486,2.3852851,-1.4280063,-0.2261304,-0.014512058,0.00092975771,14012.184,7.6898408,0.0051787896,0.21454404,-7.4230686,1.6870862,-5.8038285,4.2490945e-05,0.951562,0.0005973134,0.0030159858,0.1781574,0.1781574,0.98840296,0.0020820563,8.28416e-06,0.18024774,0.98840296,0.2397865,0.79761409,-254.11087,-46.704484,2.319109,0.49316114,0.49316114,0.49506932,0.49523039,0.49532461,0.49539147,0.49544333,7.658768,7.658768,7.6772344,7.6787931,7.6797049,7.6803519,7.6808538
1.0,183.0,183.0,-242874.19,0.95789175,0.20814767,4.0,15.0,0.0,242887.95,-8.5004827,0.86355314,0.796893,1.2838895,1.4216135,1.0352668,3.0918622,-12.448469,0.62981123,0.08404361,-0.37132161,0.23948767,-0.7373498,-0.63055448,-0.17979071,-0.0016732206,0.00075105708,109351.55,7.7324383,0.025433514,0.20866423,-7.8123232,3.2009021,-2.7862264,4.1370099e-06,0.57815817,0.0004047167,0.061653429,4.3993702,4.3993702,0.999926,0.00020271349,0.00012286232,4.3996957,0.999926,0.53229657,0.83544504,-251.10907,-49.978314,1.5853988,0.49698767,0.49698767,0.49912913,0.49925927,0.49933541,0.49938942,0.49943132,7.5798372,7.5798372,7.705815,7.7134712,7.7179498,7.7211274,7.7235922
1.0,184.0,184.0,-242875.79,0.99801085,0.20814767,4.0,31.0,0.0,242883.55,-4.9544086,0.49792207,-0.86684513,0.068879819,-0.78790738,0.43193979,-0.98196043,-8.6857447,0.38574023,-0.027530961,-1.3498097,0.55995481,2.0436505,0.023705694,0.26886539,-0.010818225,0.0001611773,29047.585,7.6719838,0.0046658892,0.16132858,-5.38603,-0.42414779,-5.8644487,0.00016719254,0.81427447,0.0045801205,0.0028385876,0.26117145,0.26117145,0.96954786,0.0081924346,1.0594286e-05,0.26937447,0.96954786,1.0239889,1.308479,-254.12822,-45.55411,2.7263978,0.4967388,0.4967388,0.49708581,0.49711374,0.49713007,0.49714166,0.49715066,7.6439884,7.6439884,7.6614399,7.6628443,7.6636658,7.6642488,7.6647009
1.0,185.0,185.0,-242871.63,0.94082213,0.20814767,5.0,31.0,0.0,242889.19,-3.7854694,1.0934515,0.17963124,0.2981995,1.2909591,0.70567073,1.0621832,-10.073506,0.3854757,-0.26402867,-0.43327435,0.41272102,-1.7659514,-1.1533174,0.2347571,-0.016670432,0.00033354845,110682.69,7.8440311,0.031950246,0.29913828,-3.5890514,0.74955159,-2.4545364,3.8100533e-05,0.31282242,0.027624524,0.085903011,5.3478661,5.3478661,0.99963592,0.0018669261,8.0833522e-05,5.3498139,0.99963592,0.31558809,1.2646016,-250.77705,-45.446237,0.010949595,0.49468056,0.49468056,0.49564782,0.49570561,0.49573942,0.49576341,0.49578202,7.6523296,7.6523296,7.8132994,7.8229173,7.8285434,7.8325353,7.8356316
1.0,186.0,186.0,-242875.8,0.94295913,0.20814767,5.0,31.0,0.0,242884.93,-4.6963282,1.2087371,1.4098821,0.35774663,-0.93846179,0.9846368,-1.0154429,-10.366792,0.33992989,1.5220035,0.37431542,0.51565477,-0.65298034,1.0830127,0.21472839,-0.016105578,6.1629613e-05,107703.72,7.7166274,0.011066186,0.34569462,-2.9921514,-0.99984247,-4.3277254,5.2777927e-05,1.0383189,0.050179364,0.013197532,2.283829,2.283829,0.99881883,0.0025861184,0.00011466936,2.2865298,0.99881883,2.9535644,1.2395252,-252.64626,-44.894924,0.14477865,0.49576085,0.49576085,0.49592647,0.49593715,0.4959434,0.49594783,0.49595127,7.6502303,7.6502303,7.7018979,7.7052291,7.7071778,7.7085604,7.7096328
1.0,187.0,187.0,-242875.23,0.95743073,0.20814767,5.0,31.0,0.0,242882.87,-9.0941091,0.31701915,-0.11652461,0.77135243,2.2176312,1.1648066,2.6181006,-12.940566,0.74832102,-0.9877369,-1.3726438,0.2465015,0.6682806,-0.59615273,-0.17196973,-0.018459478,0.001338508,25503.221,7.6627637,0.007545809,0.24903237,-9.1310497,3.0495808,-4.3708936,1.145453e-06,0.29882068,0.0001082519,0.012639941,0.91183191,0.91183191,0.99992402,5.6127198e-05,1.3161752e-05,0.9119012,0.99992402,0.55092713,0.84200466,-252.69328,-48.116441,1.6785302,0.49076314,0.49076314,0.49405226,0.49428416,0.49441982,0.49451607,0.49459073,7.6174888,7.6174888,7.6497077,7.6519791,7.6533078,7.6542506,7.6549818
1.0,188.0,188.0,-242877.79,0.83915986,0.20814767,4.0,15.0,0.0,242887.7,-1.2609185,0.054762448,0.056241373,0.74750194,1.6950888,0.73293975,2.9458532,-14.397245,0.39103517,0.11318351,-0.54833677,0.61414411,-1.3597776,-0.58611446,0.26095659,-0.013503616,6.9762615e-05,68250.109,7.6290196,0.035315979,0.20132871,-1.2578385,2.1591329,2.1683765,5.8422122e-07,0.25071556,0.2842678,8.7440767,632.82968,632.82968,0.99998784,2.862684e-05,0.0076635443,632.83737,0.99998784,0.55648533,1.2981713,-246.16716,-45.102443,-0.28534598,0.49638321,0.49638321,0.49666877,0.49668085,0.49668792,0.49669294,0.49669683,7.4171238,7.4171238,7.6682589,7.6788901,7.6851089,7.6895212,7.6929437
1.0,189.0,189.0,-242881.4,0.63658681,0.20814767,5.0,31.0,0.0,242891.52,-10.794838,0.0075530407,0.68570689,0.30907575,1.4985918,0.33831382,-0.57502828,-11.265014,0.63393965,-0.23723553,-0.055713142,0.1649554,0.085414078,-0.30712427,-0.20569729,-0.0094468542,6.0087751e-06,53678.547,7.8360723,0.086631605,0.33590349,-10.789659,-0.19454002,-10.52102,1.102432e-05,0.95923074,2.0611553e-05,2.6963663e-05,0.002154221,0.002154221,0.79947708,0.0005401917,1.2483856e-07,0.0026945376,0.79947708,0.73555919,0.81407947,-258.35931,-45.927034,-1.7955981,0.49761755,0.49761755,0.4976236,0.49762463,0.49762523,0.49762566,0.49762599,7.3162826,7.3162826,7.4677229,7.4934641,7.508606,7.519373,7.5277345
1.0,190.0,190.0,-242878.09,0.9999079,0.20814767,4.0,31.0,0.0,242889.07,-4.1446298,0.0048931746,-0.98455321,0.81629384,0.47165557,0.53211452,0.11849875,-13.353892,0.30172562,0.12899961,-1.3769101,0.21513369,1.0039403,-0.27041442,0.26698999,-0.011993426,3.2934082e-05,445074.16,7.9588787,0.10914365,0.42650194,-4.1494474,0.063054904,-3.701383,1.6496139e-06,0.31319519,0.01577313,0.024689358,2.0010392,2.0010392,0.99994448,8.0831079e-05,3.0272602e-05,2.0011503,0.99994448,0.7630632,1.3060274,-252.02404,-45.925617,-2.7449943,0.49688793,0.49688793,0.49697535,0.49698106,0.49698439,0.49698676,0.4969886,7.3040167,7.3040167,7.8072877,7.8401426,7.8593617,7.8729979,7.883575
1.0,191.0,191.0,-242874.28,0.97929714,0.20814767,4.0,31.0,0.0,242890.48,-9.4547623,1.7860887,0.91308114,0.60097388,-0.63004785,0.66559529,0.62750698,-6.051288,0.49560119,0.34036534,0.36077511,0.57831229,-1.0174618,-0.36953499,-0.36712216,-0.011883006,0.0002080522,156400.47,7.819803,0.010742786,0.21603273,-7.8239184,0.41766569,-7.784895,0.0027875212,0.79641447,0.00040005104,0.000415971,0.03245586,0.03245586,0.19198868,0.13658854,6.5028159e-06,0.1690509,0.19198868,0.6910556,0.69272501,-254.06463,-45.461677,1.2882783,0.49631073,0.49631073,0.49673443,0.49677047,0.49679156,0.49680652,0.49681812,7.7553463,7.7553463,7.7933535,7.7965867,7.7984782,7.7998203,7.8008613
1.0,192.0,192.0,-242875.0,0.97727469,0.20814767,4.0,15.0,0.0,242882.67,-8.5316822,0.16227467,-0.14076599,0.3090747,1.4586998,0.1365928,-0.006527488,-6.9894285,0.47435445,0.56288888,0.24669216,0.27489651,-1.6682754,-0.57255815,0.11993917,-0.015874805,0.00012580911,38862.258,7.8834701,0.026902098,0.23134098,-8.5545249,-0.00089160786,-8.1045693,0.0012036224,0.80903676,0.0001926713,0.00030215533,0.021964089,0.021964089,0.27134669,0.058977496,3.1630168e-06,0.080944749,0.27134669,0.56408059,1.1274283,-254.81753,-45.006145,0.78032159,0.49559688,0.49559688,0.49582994,0.49585173,0.49586447,0.49587352,0.49588054,7.7220575,7.7220575,7.8086349,7.8167297,7.8214657,7.8248263,7.827433
1.0,193.0,193.0,-242881.41,0.9915814,0.20814767,4.0,15.0,0.0,242890.93,-8.6667118,1.6612076,-1.4645704,0.55085027,-0.63281287,1.6155747,-1.2135935,-11.82664,0.61725034,-0.20576322,-0.57149815,0.055358486,0.18828714,-0.17155477,-0.80071154,-0.018718495,2.36991e-05,135442.61,7.7408646,0.0065773013,0.17225948,-11.099667,-1.9606509,-13.408903,6.4357185e-06,0.57059542,1.5117354e-05,1.5017142e-06,0.00012671296,0.00012671296,0.28663204,0.0003153502,1.2183558e-08,0.00044207534,0.28663204,0.84235413,0.44900936,-259.51908,-45.071672,2.6917362,0.49523867,0.49523867,0.49525232,0.49525612,0.49525842,0.49526007,0.49526136,7.7014008,7.7014008,7.7079843,7.7098181,7.7109259,7.7117221,7.712344
1.0,194.0,194.0,-242878.4,0.96886977,0.20814767,4.0,15.0,0.0,242887.45,-5.6573882,0.07782632,1.7067689,0.19615597,0.3716596,0.077350177,1.2575726,-9.4237658,0.34156882,-0.37936516,-0.53929171,0.80209601,-0.22595041,-0.064927628,0.67679559,0.0037587537,0.001401604,8464.8054,7.9228755,0.078552572,0.26282401,-5.5245566,0.097273464,-5.3543799,7.0963487e-05,0.48649647,0.0039876363,0.0047274,0.41771156,0.41771156,0.99172099,0.0034772108,9.897329e-06,0.42119867,0.99172099,0.93713528,1.9675627,-253.6612,-48.389247,-0.59328481,0.4960988,0.4960988,0.49927305,0.49951591,0.49965798,0.49975878,0.49983697,7.4515601,7.4515601,7.7606119,7.7842566,7.7980884,7.8079023,7.8155147
1.0,195.0,195.0,-242880.77,0.87213532,0.20814767,4.0,15.0,0.0,242889.36,-7.9735414,1.7693308,-0.90807645,0.70481802,0.29830205,1.6888604,-1.064281,-12.741112,0.3746492,-0.95740204,-0.47163278,0.24936158,-2.750728,-0.26274245,-0.678207,-0.005135391,0.00060962449,90918.306,7.6621991,0.0045185427,0.16689913,-9.580229,-1.797422,-11.167402,2.045635e-06,0.31425244,6.9081126e-05,1.4127287e-05,0.0011484845,0.0011484845,0.91971499,0.00010023611,1.8954201e-08,0.0012487396,0.91971499,0.76893991,0.50752617,-259.0491,-45.786501,2.6864442,0.49661064,0.49661064,0.49710998,0.49721271,0.49727353,0.49731688,0.49735059,7.6350878,7.6350878,7.6415177,7.6428405,7.6436235,7.6441817,7.6446158
1.0,196.0,196.0,-242880.16,0.90309079,0.20814767,4.0,15.0,0.0,242893.34,-9.857984,0.26289036,1.0305281,0.07720481,0.094173984,0.032432963,-0.081773607,-3.9350173,0.62723253,-1.6223187,-0.54231431,0.36216206,1.0104509,-0.24821486,-0.12392154,-0.014921931,0.00069927306,26418.481,7.8093373,0.0028193684,0.21727227,-9.5870681,-0.0026521604,-9.5824496,0.0070650984,0.83830997,6.8610286e-05,6.8927898e-05,0.0056361016,0.0056361016,0.016018926,0.34618982,1.4246035e-05,0.35184017,0.016018926,0.78019229,0.88344915,-253.26499,-45.865879,1.1744364,0.49385462,0.49385462,0.49540669,0.49552784,0.49559872,0.495649,0.49568801,7.7924211,7.7924211,7.8032931,7.8041417,7.8046382,7.8049904,7.8052636
1.0,197.0,197.0,-242875.43,0.76853762,0.20814767,4.0,31.0,0.0,242889.5,-3.6695587,1.6601702,0.30953025,0.49253715,-0.56658459,1.7733041,0.91768843,-6.6234234,0.47092812,-0.49191089,-1.076824,0.59570242,0.1466891,-0.7325953,0.19428474,-0.010587802,0.00083348851,197960.72,7.5460936,0.0054623679,0.24536569,-3.1556858,1.6273407,-1.8074091,0.0010540894,0.37178448,0.042609171,0.1640787,11.352231,11.352231,0.99545293,0.051650379,0.00020478845,11.404086,0.99545293,0.48065992,1.214442,-250.12412,-47.305853,0.66877452,0.49447451,0.49447451,0.49704931,0.49719373,0.49727822,0.49733816,0.49738466,7.5133194,7.5133194,7.5426351,7.5442795,7.5452413,7.5459238,7.5464532
1.0,198.0,198.0,-242875.22,1.0,0.20814767,4.0,15.0,0.0,242883.24,-7.0682986,0.43932243,1.5621104,0.28838224,1.4406547,1.0466366,1.9748354,-16.417594,0.083416247,0.32394762,-0.78365962,0.18738078,-0.1584795,0.13376267,-0.16633701,-0.013242134,0.00016863765,40405.882,7.6076876,0.035741491,0.18859437,-6.3820285,2.0669349,-3.8996343,7.6149164e-08,0.44336779,0.0016916879,0.020249315,1.9644084,1.9644084,0.99997669,3.731309e-06,4.206862e-05,1.9644542,0.99997669,1.1431215,0.84676082,-252.2223,-45.158645,-1.2548446,0.49610709,0.49610709,0.49655391,0.49658313,0.49660022,0.49661235,0.49662176,7.3932387,7.3932387,7.5577584,7.5685175,7.5748112,7.5792767,7.5827404
1.0,199.0,199.0,-242874.97,0.55529621,0.20814767,4.0,15.0,0.0,242892.87,-7.7268574,0.32834873,1.4933677,0.32015277,1.2898364,2.5718173,2.411308,-16.224962,0.082877657,0.1005373,-0.80370268,0.21273608,0.2958702,-0.015896968,-0.27601168,-0.011970524,0.0001193471,54676.76,7.6629915,0.022646555,0.17324177,-7.236512,6.2014437,-0.62212364,9.0616509e-08,0.47675125,0.00071981811,0.53680325,48.493521,48.493521,0.99997688,4.440209e-06,0.0011167016,48.494642,0.99997688,0.98422872,0.75880406,-248.946,-45.348518,1.2229947,0.49659521,0.49659521,0.49700709,0.49702778,0.49703987,0.49704846,0.49705511,7.5271122,7.5271122,7.6628894,7.6697067,7.6736945,7.6765239,7.6787186
1.0,200.0,200.0,-242881.37,0.081682919,0.20814767,4.0,15.0,0.0,242894.49,-9.1967867,0.084756776,0.72884333,0.21985288,1.9608701,0.27111476,2.2248849,-17.547214,0.073404444,-0.44710367,-0.35266548,0.25192651,0.72973945,0.11757284,-0.21438952,-0.020512878,5.6634185e-05,45366.866,7.8824519,0.063559895,0.26290993,-9.1350122,0.60319913,-8.1007102,2.3178681e-08,0.8446569,0.00010782379,0.00030332365,0.029191889,0.029191889,0.9999203,1.1357554e-06,1.1910252e-06,0.029194216,0.9999203,1.1247636,0.80703397,-256.40465,-45.311038,0.5305665,0.49467637,0.49467637,0.49476686,0.49477666,0.4947824,0.49478647,0.49478962,7.5010926,7.5010926,7.6775228,7.6966331,7.7078178,7.715755,7.7219124
